,D003093_Ulcerative Colitis,D009062_Mouth Neoplasms,D003424_Crohn Disease,D043183_Irritable Bowel Syndrome,D002446_Celiac Disease,D015179_Colorectal Neoplasms,D003123_Colorectal Neoplasms,D002537_Atherosclerosis,D003324_Atherosclerosis,D050197_Atherosclerosis,D058729_Peripheral Arterial Disease,D003968_Diarrhea,D003967_Diarrhea,D003324_Coronary Artery Disease,D010190_Pancreatic Neoplasms,D005764_Gastroesophageal Reflux,D007822_Laryngeal Neoplasms,D015212_Inflammatory Bowel Diseases,D064726_Breast Neoplasms,D001943_Breast Neoplasms,D058922_Breast Neoplasms,D018567_Breast Neoplasms,D003248_Constipation,D010300_Parkinson Disease,D010302_Parkinson Disease,D020734_Parkinson Disease,D004938_Esophageal Neoplasms,D002583_Uterine Cervical Neoplasms,D020767_Thrombosis,D012851_Thrombosis,D020226_Thrombosis,D013927_Thrombosis,D002341_Thrombosis,D020225_Thrombosis,D013479_Thrombosis,D020244_Thrombosis,D020246_Thrombosis,D006502_Thrombosis,D012170_Thrombosis,D065666_Thrombosis,D003328_Thrombosis,D006258_Head and Neck Neoplasms,D008114_Liver Neoplasms,D008113_Liver Neoplasms,D000690_Amyotrophic Lateral Sclerosis,D016889_Endometrial Neoplasms,D008175_Lung Neoplasms,D012004_Rectal Neoplasms,D019586_Hypertension,D006974_Hypertension,D011559_Hypertension,D006975_Hypertension,D010547_Hypertension,D006978_Hypertension,D000081029_Hypertension,D065627_Hypertension,D000075222_Hypertension,D006977_Hypertension,D046110_Hypertension,D009798_Hypertension,D006976_Hypertension,D006973_Hypertension,D005759_Gastroenteritis,D005761_Gastroenteritis,D064129_Prostatic Neoplasms,D011471_Prostatic Neoplasms,D003327_Coronary Heart Disease,D013274_Stomach Neoplasms,D000544_Alzheimer Disease,D014062_Tongue Neoplasms,D000076385_Diverticular Diseases,D001749_Urinary Bladder Neoplasms,D013964_Thyroid Neoplasms,D010051_Ovarian Neoplasms,D010610_Pharyngeal Neoplasms,D001661_Biliary Tract Neoplasms,D054198_Acute Lymphoblastic Leukemia,D005706_Gallbladder Neoplasms
D008175_Lung Neoplasms,0.80960423442845,0.7397462781925395,0.5858821161434692,0.08612034408006466,0.14258665399092232,0.8197885203581194,0.10193818100220643,0.4724834971582538,0.8333668849130266,0.9015828900305751,0.8030577157181032,0.3445001544196927,0.7363637975261832,0.8333668849130266,0.7716278998335545,0.21500375992008636,0.6845946124673021,0.6323413488873255,0.5724463512804809,0.8984459689308054,0.7754034056682401,0.44537007998367,0.6577327979106796,0.7666595103448142,0.7453270540857307,0.7228415904172564,0.7798674445631012,0.880880369280582,0.5515959300211642,0.6549649262063614,0.21602575411750144,0.79820945281109,0.587604669357255,0.3282565689633138,0.538619362939628,0.6320923444903997,0.7045908536378317,0.5867348440082398,0.47197536638361376,0.4980548791348502,0.5157963513314511,0.6555293455177522,0.886101383004244,0.8952250066308293,0.7269055151012765,0.7032597946476672,0.9999999999999981,0.46670735590459134,0.7063120141150822,0.5243816739979058,0.6815292504732156,0.5816079380167186,0.3438200499288381,0.5625376865941334,0.5046399439999413,0.003814467657152491,0.2830104299685136,0.5562103111170301,0.7727255377311553,0.5626794773857926,0.7647176218073837,0.871291716931789,0.4372637185112153,0.11411345978091507,0.2722348773395252,0.8611948231478217,0.8268730821351706,0.7890385293801441,0.72209235172923,0.7104794540589728,0.006997635059028491,0.8920982413369328,0.8064290017260474,0.8528477568296782,0.6716467556402725,0.14208889687084963,0.7068887492034015,0.6601145818112626
D012004_Rectal Neoplasms,0.5470037118829263,0.5796780336822339,0.6200316375327489,0.1297383969984144,0.28904076800200684,0.5366718406489079,0.13356951538265543,0.4796017697254943,0.5334993753386144,0.49273700718958297,0.554851965981201,0.38277669744420617,0.5680641364482901,0.5334993753386144,0.5551429527271203,0.30696614329091293,0.5902331927017918,0.5783793639113862,0.582177324838375,0.48871265399785613,0.5681801679414772,0.5355052937045294,0.5968693762022029,0.569962754627933,0.5528594686220315,0.5530816395517106,0.5616964601960287,0.5092199424279183,0.551033207432754,0.6102327446483103,0.3147362895117817,0.5410272860990828,0.5940474289096652,0.41999653723115005,0.5868355215685017,0.6020276210114938,0.5864906841071047,0.6084611004926002,0.553512462343566,0.5494738615008327,0.5773070872983046,0.6134964109005968,0.48865563394234407,0.4838689068746343,0.5928071253022487,0.5918142633132772,0.4667073559045904,0.9999999999999999,0.5940412468774238,0.5980605846355461,0.5925587784160072,0.6205313950750556,0.38825811653708886,0.5892138409931583,0.5261729776248809,0.0038798762494406903,0.3572137842994793,0.6012565755887166,0.5691911025372706,0.5683257310440044,0.5480381139632333,0.4481864841408255,0.5491840110097298,0.18727641972359055,0.3304888088458352,0.5012799873885562,0.537636480766596,0.5553561606535764,0.5795285633368643,0.5947636047610902,0.008541152425356986,0.48662891983072654,0.5482237662755282,0.5220519876000893,0.5837177650553987,0.20684364384546916,0.5977556231343822,0.5786512887476034
D019586_Hypertension,0.7869705746567978,0.8329527946868555,0.8021636624131271,0.11260388933542706,0.19585491354528917,0.7817555237746782,0.1318309065948127,0.575321926800783,0.7909005459355335,0.7490253300745231,0.7854429023185957,0.4428994627786699,0.8516568546117962,0.7909005459355335,0.8368523350629576,0.2916908315669525,0.8008868998342444,0.8016769497724774,0.7215882741613842,0.744508783262401,0.7882230371817385,0.5881240099643052,0.82687053273242,0.784484813134169,0.8319030086145554,0.835192337704186,0.810537716582747,0.7895700035801481,0.6506853049266667,0.8188126193617128,0.28925851057975455,0.8186321818101738,0.7467359029745382,0.44038541984802154,0.6967294867198102,0.7729716525830826,0.8582516359189224,0.7568733211825242,0.6337382240960845,0.6327374289718085,0.669037938104428,0.8399721108471432,0.742395675218421,0.7451250320020976,0.8042561260353501,0.8584823060920814,0.7063120141150805,0.5940412468774245,0.9999999999999996,0.6956098504202258,0.9514494812508035,0.7503669488406141,0.47559858134464,0.7248824952335761,0.6140296796253707,0.004987484647532801,0.353339454010417,0.7461388580238283,0.7863609557981547,0.737207140878164,0.8273774741712905,0.6926659804386354,0.5802528134364533,0.15846458814876563,0.34230843712024833,0.7662119679639959,0.7847474129400377,0.8183701915069848,0.8122901203485771,0.8373957224376388,0.009149532926435996,0.7420225590878987,0.7956816305891219,0.787478313257539,0.7910636450956016,0.18770126564510295,0.8706716196548119,0.7449670598926051
D006974_Hypertension,0.6324415382542363,0.6690047993123754,0.7077981438659793,0.12964007678397194,0.2195123923392644,0.607552868264989,0.1380011771974815,0.5258777755441475,0.6165580365278583,0.5695260004310905,0.6342457956793769,0.4198654327396287,0.6864182139177798,0.6165580365278583,0.6726901583550218,0.329185621575682,0.6731651137748137,0.6595766192304856,0.6439653350847468,0.5528459609911063,0.6519486156423551,0.6077956406922254,0.6966850796812062,0.6379201211346872,0.6447565322099374,0.6471071544224191,0.6441156890873048,0.5869227156017214,0.6392454643005303,0.7659133204285139,0.3159522469759873,0.650037193911003,0.6881148866473992,0.45009122036276344,0.6602852527757771,0.6806715199434994,0.7327669493409336,0.8278402239925445,0.6289946034903172,0.6237993151688236,0.675031706542771,0.6983842067037974,0.5748078072910255,0.5680240726264422,0.6713881943826016,0.7281728110663067,0.5243816739979049,0.5980605846355472,0.6956098504202263,1.0,0.6998449139109546,0.7083509289896882,0.44201042188023465,0.842091692101306,0.5737933585107862,0.006681009114360779,0.372348966039663,0.7252785804708224,0.6550054700832603,0.676731075228057,0.6434429804287107,0.5226740252988068,0.6003230930066159,0.18817434686131118,0.34947771837831315,0.5893236325476057,0.619722605431811,0.635428864450033,0.6616875312214886,0.6819108616813675,0.009805040768019474,0.5738149052122757,0.6239113254105728,0.6010200593457354,0.6679839377519714,0.1989227997398167,0.6954171357257185,0.7459624834658884
D011559_Hypertension,0.76715024636314,0.8130361733240379,0.749319893623458,0.11524613720139205,0.20046907377595502,0.7569375872197556,0.1346591105156298,0.5599492004991027,0.7709029351750271,0.7217152160028816,0.7643689636264219,0.44074448019230045,0.8312924253269547,0.7709029351750271,0.8222549382677502,0.2962281751183048,0.7836455155645442,0.8000513166053913,0.7166498252966312,0.7180375235399297,0.7709265827989259,0.5836596368440989,0.8241238305566978,0.7589678176615337,0.813803843318688,0.8266212670788753,0.7890655066270141,0.7647049779226391,0.6535142250525611,0.8173955932676334,0.2910938342633754,0.7876276716129891,0.7436402421596625,0.4469759168401055,0.6913762182037463,0.7622636148821484,0.8577578302260079,0.7537503998564394,0.655926197337358,0.6394439136638749,0.681898695647156,0.8374121528828465,0.7137611249270377,0.7172892280386053,0.7835835827286245,0.8462459597651726,0.6815292504732143,0.5925587784160077,0.9514494812508028,0.6998449139109545,0.9999999999999999,0.7373774109704981,0.49257600710410904,0.7242449226382314,0.6080722687752419,0.005174440743518058,0.3627587801301192,0.7576461600173766,0.7692414505728475,0.7479099572062496,0.8216819087616463,0.6657595525607289,0.5823298149408028,0.16495357102221989,0.34800486457251967,0.7439876856173615,0.7620299677910259,0.7928326174939281,0.7874151311330442,0.8187080285216305,0.00949250359740562,0.7161663496770009,0.7734359010532779,0.7624703008996676,0.776054490313263,0.19097955678065445,0.8588777813284842,0.7381144687600268
D006975_Hypertension,0.6903088152601804,0.7248734962158339,0.7958855808207803,0.12089000180006709,0.23944927127587498,0.6690888338849406,0.13139624891663368,0.5695088382110752,0.6734386475277344,0.6251456740888849,0.6921423443220309,0.44583910413343125,0.7223785418374492,0.6734386475277344,0.6983462757322412,0.3252475912671265,0.7253593606684722,0.7232915622002835,0.6964221221690867,0.609607054439566,0.7056187473079457,0.6339722001477307,0.7551342763037632,0.7087855635956256,0.7030564550729146,0.6973028017569921,0.7058080498828844,0.643268533288473,0.6526139833271053,0.7621316808237042,0.32809658020896143,0.6865163696925213,0.7411609564138206,0.5149686093870958,0.6997488470183981,0.7379983470119555,0.7432442368791655,0.7388492789904874,0.6606270969509234,0.6530471271108433,0.678868942627169,0.7566376476363329,0.623951997391234,0.6181924689561744,0.7310134921397488,0.7424822588151841,0.5816079380167187,0.620531395075055,0.7503669488406148,0.7083509289896889,0.7373774109704984,1.000000000000001,0.4475039103018155,0.7182549917598166,0.6213693894277559,0.006152681259386074,0.3696619785688473,0.7220281013326668,0.7064065302306826,0.6681894588714886,0.6957505274104788,0.5639751868359182,0.6324044557418924,0.17949441437723437,0.34784044118952906,0.6317518927862886,0.6743888428687784,0.6963561455359519,0.7240719581597937,0.744852131995861,0.011287084321445694,0.6145225851874251,0.6816904076558031,0.6640561225937637,0.7177352391591749,0.1968593085867863,0.7579645886982882,0.7135769021319053
D010547_Hypertension,0.40723044406027215,0.46452467719374624,0.4477361502289808,0.13817004266552155,0.1906745692320204,0.4071656789311162,0.17170013460895123,0.3650741701066011,0.3960839298349031,0.36707818984825424,0.411501378629319,0.28017572706200305,0.43958163269229183,0.3960839298349031,0.41206875064820214,0.2791844885707958,0.4214012575500689,0.5395959712834818,0.4215735525749827,0.36272593851910284,0.4250873247148499,0.3932132083288016,0.46794982729529067,0.39708916330233635,0.40519554057306006,0.43995258362274836,0.4385961104419891,0.37915216303368515,0.3905005495260346,0.4388537406007748,0.25975452988463327,0.3977013408334883,0.43784437313378977,0.32359047363668275,0.42898510809336354,0.43598284155300926,0.4454110935798482,0.45081241074450396,0.42254113904365753,0.3880522700780069,0.42973280390981283,0.5182636677022658,0.36195067325468777,0.3642328960447158,0.42355925427082763,0.44496115248569074,0.34382004992883763,0.3882581165370886,0.4755985813446387,0.4420104218802341,0.4925760071041088,0.4475039103018152,0.9999999999999992,0.43951378611841996,0.390969716586314,0.005217399194560513,0.30246400167305526,0.6060759028437525,0.425626945575833,0.5185256314017538,0.4357743187776344,0.33105773960154833,0.3951081847618806,0.16549279194914385,0.2675798955191004,0.37368940954711183,0.3999955477434754,0.4304129640995981,0.45460556764726573,0.42776710684227687,0.0038285243239480553,0.3685197341557455,0.4175580857476234,0.38830830808321,0.41675104957843606,0.20682915792304504,0.4499305533561593,0.4203068709789103
D006978_Hypertension,0.661522497417835,0.7296601882667181,0.7226082186922215,0.11755365568875698,0.2151257861313558,0.6553896214032136,0.13248277532509073,0.5430758505434341,0.6634307489402435,0.6039057177984644,0.6567669069129827,0.4354667216432768,0.733868151740355,0.6634307489402435,0.7194725212786371,0.3138940260891464,0.7075116995056749,0.6860513048671935,0.7679025132201577,0.5945731527626522,0.6725956619835406,0.6029959429498588,0.7684866699165438,0.6653243367463775,0.6778100081510386,0.6780847543595484,0.6977552239740052,0.6319297012026239,0.6205111307678955,0.777453372923248,0.315577977993856,0.6960495449433823,0.7090434662984331,0.4459553879154898,0.6709840520223667,0.7091433888073934,0.7861984434510335,0.8175581402152643,0.6367420245847463,0.6175416780279431,0.667266080352423,0.7756911455331631,0.6158560752524731,0.6085262867148648,0.6989044269771797,0.787207349223787,0.5625376865941324,0.5892138409931582,0.724882495233576,0.8420916921013059,0.7242449226382309,0.7182549917598151,0.43951378611842,0.9999999999999992,0.5936055290563802,0.006254827364416932,0.36967855819466067,0.7066892504267094,0.6728792494505084,0.649658141008314,0.6767875237413491,0.556578296569817,0.5890165216089409,0.18048373057256697,0.34832910355481295,0.6314414748292704,0.6486542866837489,0.6851843339408383,0.6874992223117036,0.7126725981842001,0.009179576955404226,0.6149868502652519,0.6526086273964645,0.6473787888182346,0.6969651672637025,0.1974556143071559,0.7258835617702865,0.7551743411884246
D000081029_Hypertension,0.5715500163429826,0.6087193170158354,0.6214193434457744,0.12230176426434579,0.22355767114874617,0.5646036029872493,0.12822728166444694,0.898504168103555,0.5927225382649939,0.5466341490251173,0.5965089852737426,0.4070862706178427,0.5903156513590245,0.5927225382649939,0.5836674576220922,0.30128948312688963,0.6104533894383416,0.6020173247928929,0.634962533159301,0.5259572034157276,0.5856085730717762,0.5232514523205917,0.6106142740484669,0.6165978608827706,0.5788565362309241,0.6331512654866746,0.6056638364644389,0.5528439336769161,0.6015000436132005,0.627201029743515,0.30861368791759447,0.6048887806443864,0.6129186573020337,0.4111729029855944,0.5855487357746982,0.641246863087875,0.6101704451461503,0.6044865761260705,0.5338003119282912,0.6302489515031204,0.5782336326881509,0.6237380951091664,0.5217795570707158,0.5183887184825816,0.6421377778408006,0.6161239389289446,0.5046399439999419,0.5261729776248814,0.614029679625371,0.5737933585107863,0.608072268775243,0.621369389427757,0.39096971658631363,0.5936055290563813,1.0000000000000018,0.007158212639926346,0.36687968085689227,0.587924076257791,0.5849524631062935,0.5665088845163706,0.5794469680323583,0.49049505745575617,0.5235320054138579,0.18035244606711445,0.32206281761865163,0.5313592386794677,0.5997236059308753,0.5900702457595571,0.6572120777113387,0.6145263883079961,0.005252692037926174,0.5259874683253636,0.5697077510602659,0.5526925566911337,0.6036774666340279,0.1947842100358784,0.692269157917198,0.5905175521480021
D065627_Hypertension,0.004435298541897929,0.004868558404221407,0.006120531037861947,0.0,0.0,0.004260056249941084,0.0,0.007624762280892647,0.004273104342264258,0.003946185801485953,0.004488063180059034,0.01040904564381987,0.004597458193329714,0.004273104342264258,0.0045122246655772205,0.008409599149190804,0.005261445652946311,0.005688018960974552,0.006263194743163063,0.0038818708736403635,0.004660371649165498,0.007998912221901704,0.005323179294153786,0.0044532717709382,0.004509092876695503,0.004596948110871738,0.004595928455085988,0.004047380749031595,0.00655966919110482,0.005300491928355253,0.008289412188366563,0.004367124526659629,0.006012325878048522,0.005476020982925979,0.006683358778645894,0.0055472153207908334,0.004941556523387467,0.005986253387072229,0.007527365849451551,0.00722558630390836,0.006919421138521182,0.005441154657179438,0.003911797576879187,0.0038903953579316752,0.004875946282532057,0.004949600529221216,0.003814467657152491,0.0038798762494406903,0.004987484647532801,0.006681009114360779,0.005174440743518058,0.006152681259386074,0.005217399194560513,0.006254827364416932,0.007158212639926346,1.0,0.012425716282615807,0.0064011225992971505,0.004682223183826681,0.00633826078154367,0.004555028756172356,0.003762051253359766,0.008137211005407936,0.0,0.006354363657751479,0.003962035413120014,0.00432553020631197,0.004505007282744347,0.004758224226148425,0.005036617101547664,0.0,0.003901935820855315,0.004372966445566783,0.004155651832606387,0.005361063371592104,0.0,0.0050376235638935766,0.005371474919783554
D000075222_Hypertension,0.3297474458599917,0.3371858201500197,0.3673310739072625,0.18045481952651188,0.24342863993366703,0.32033161574946556,0.16168277743180878,0.3493416165081059,0.32475074764903367,0.30616945218743963,0.3353293745997487,0.2781776779632003,0.33550517447531447,0.32475074764903367,0.33566284497595456,0.3083133622277376,0.34689158726105934,0.36499736293385016,0.3549194572504471,0.29746540609193917,0.3404003808005747,0.3438722118291293,0.3580226444298012,0.3262418660357462,0.3281741544886655,0.33007007533195476,0.3320955700923071,0.3131406777553563,0.36202039483000564,0.3673311198146444,0.28840527520644127,0.3205005910654597,0.3688120312321765,0.330317088667634,0.34791920603322785,0.3610282800915643,0.35244965749266055,0.36669199101363903,0.3519175829077705,0.36593341026981463,0.3726964468467294,0.3598048161131446,0.29984373322709756,0.29676508557252396,0.3525413342688335,0.35453019217061205,0.28301042996851417,0.35721378429947925,0.3533394540104164,0.37234896603966333,0.3627587801301199,0.36966197856884814,0.30246400167305487,0.3696785581946612,0.36687968085689293,0.012425716282615807,1.0000000000000013,0.4628148406923649,0.34128374422624713,0.48266491096042985,0.3205229400907344,0.27642185784302814,0.3745897742620222,0.24452269557066483,0.31863307182999523,0.3103284150019749,0.32628952432952607,0.32483999943673525,0.37093135469571037,0.3465252554837474,0.0045589914875661785,0.30528169380029985,0.32825126905107727,0.32124637917718435,0.3456488532885208,0.22665172508257592,0.3580965312020297,0.3622052995362639
D006977_Hypertension,0.668946143845888,0.7174397423105539,0.7304592465533388,0.12186551681587851,0.2412452737906337,0.6456173966562246,0.14940103336951102,0.5365601739074163,0.6470683142361279,0.6013210700353854,0.6622239417009319,0.4281616637797364,0.703858204035033,0.6470683142361279,0.6762520005188778,0.32387346042971343,0.6919972534860048,0.7263736489906827,0.6715021780807979,0.5892160577726722,0.6777294382506179,0.5969387244444613,0.7326149876798879,0.6570903900638481,0.6701759483860054,0.6909063993710746,0.6880245267478468,0.6197788761545785,0.6153314158104962,0.7230799863054281,0.31608761578421984,0.6565603411679322,0.7104063374306933,0.4603118156646083,0.6672873258607765,0.7018680173103498,0.73362168355014,0.7204019262982757,0.8134474401686977,0.6038990224502495,0.6702385706925391,0.7607371888663292,0.5923562967252367,0.589769099222425,0.6963526416551485,0.7191803333257143,0.5562103111170306,0.6012565755887166,0.7461388580238293,0.7252785804708227,0.7576461600173773,0.7220281013326668,0.6060759028437529,0.7066892504267104,0.5879240762577906,0.0064011225992971505,0.4628148406923645,1.0000000000000018,0.6794910210753634,0.7467172285787588,0.6857796374724392,0.5390008454184294,0.5799137904641007,0.1826679070878662,0.35975057536752597,0.6092840615174477,0.6496770782331303,0.6784505441040131,0.7164249117148921,0.7039524175728249,0.009394279662377674,0.5986432129071738,0.6605247307571607,0.6365912771180178,0.6853412901900279,0.21082409466722832,0.7444978845967442,0.6805949911619429
D046110_Hypertension,0.9421391048642693,0.7744318368909074,0.7091345965278845,0.10171200240924821,0.18119382800743572,0.9069040810134532,0.12430854195179579,0.5421083107954717,0.9115725511592089,0.8363671420961228,0.9525382425224135,0.4157915821861236,0.7759863574189947,0.9115725511592089,0.761748026005235,0.27356212066580277,0.7534202427221991,0.7177944830187429,0.6673644003405726,0.8107445575010072,0.987008412210741,0.561500125396798,0.7423270601308689,0.7782506489962531,0.7664657973240999,0.7389867106772187,0.777008549277825,0.8624908155131931,0.6486992340574698,0.7702603275960499,0.27019584970040395,0.7532119534565943,0.7061057898941324,0.4100212988266264,0.6610954409581759,0.7367066863249616,0.764988403368833,0.7090769941994419,0.5835394565330834,0.6123049718195318,0.6292797768970274,0.7519129688692844,0.8236618624640636,0.8144375792283232,0.786554125755476,0.7848085433645922,0.7727255377311569,0.5691911025372702,0.7863609557981571,0.6550054700832607,0.7692414505728493,0.7064065302306834,0.4256269455758332,0.6728792494505099,0.5849524631062923,0.004682223183826681,0.3412837442262471,0.6794910210753636,1.000000000000003,0.6648201303284821,0.7263508271106759,0.7487287377727625,0.5486720026839492,0.14752390100640594,0.3336450826557593,0.8436545617235954,0.9206653204441118,0.765069961633918,0.7764533611600337,0.7771457545452449,0.008589531240068334,0.8224806038188586,0.9297585781020785,0.8848822031988229,0.7451940256527402,0.17561287289539199,0.7800253814238839,0.7123108863181593
D009798_Hypertension,0.6592774440576902,0.6907915039341975,0.672437209185454,0.12182902063846253,0.21437602299463537,0.6424903123827396,0.1379483151384075,0.5237638745955566,0.6445055879249796,0.6018501600227207,0.6551730181490895,0.4173758986000448,0.7078079028764964,0.6445055879249796,0.6961370922467044,0.31080531756650104,0.6777314935497254,0.7398711841349346,0.7016579364171751,0.5938926817089979,0.6652325711599485,0.5557645386600079,0.7900150416245901,0.6401162349546724,0.6575927686948988,0.6633178246457329,0.6682174991000183,0.6193040484165602,0.5959008328806356,0.6877584691506474,0.30783453273268724,0.6720074915812264,0.659948963621162,0.441456763276037,0.6308592689203181,0.7158338574755154,0.7279519212434851,0.734110233766534,0.5918833909682569,0.5836223565180404,0.6241303279571103,0.7375746246286621,0.5934814174388068,0.5963188085890547,0.6935163547574941,0.7271604749111379,0.5626794773857936,0.5683257310440045,0.7372071408781653,0.6767310752280581,0.7479099572062515,0.6681894588714884,0.5185256314017542,0.6496581410083155,0.5665088845163703,0.00633826078154367,0.4826649109604295,0.7467172285787594,0.6648201303284833,1.0000000000000024,0.653631319468482,0.5435138213280831,0.5525569624706531,0.18389980222437527,0.34931039990623847,0.6193851270639963,0.6503018402454659,0.6567970603800657,0.702739276438134,0.6998325944423616,0.0069765178019055175,0.5928941155787548,0.6474414431994939,0.6348569151936957,0.6707021370236108,0.20171402591558263,0.7630018109817447,0.6509133074368268
D006976_Hypertension,0.7645539661584807,0.7975584400227107,0.7054830264512204,0.11117860225279441,0.17867260228210197,0.7447030576302754,0.12040008399598685,0.5305422481335741,0.7525702031641875,0.7284634242499662,0.7313626244328973,0.41594680170498977,0.8050038171433902,0.7525702031641875,0.7889646152157459,0.26653291109712496,0.7549720823820022,0.7132578140350865,0.7046029040448364,0.7255645608819142,0.729610720741842,0.5406357220711143,0.7576775917533491,0.7808930708300386,0.8166325372517738,0.8226866751096781,0.7821684796708234,0.750467025515974,0.6146582899054346,0.7496739184521121,0.26615974326202696,0.8448093928187856,0.6945923182379938,0.40569246678693127,0.6453740767547272,0.7470276647170582,0.8028204527036953,0.7173003365499264,0.5970287936019608,0.6053478168084837,0.6351303672827497,0.7841852480325878,0.7184670722980149,0.7159007031432227,0.7707062784644855,0.7640807330184641,0.7647176218073836,0.548038113963234,0.8273774741712916,0.6434429804287124,0.821681908761647,0.6957505274104794,0.43577431877763534,0.6767875237413504,0.5794469680323574,0.004555028756172356,0.3205229400907345,0.6857796374724388,0.7263508271106746,0.6536313194684819,1.000000000000001,0.6887145215875774,0.5421345884185641,0.144724406562274,0.30867658533792747,0.7332526244941192,0.7639066228560265,0.7851888987958852,0.7835800516565375,0.7802839116438672,0.008356193257873616,0.7309323033517251,0.7392733172670044,0.7484145611657482,0.7430272932570661,0.17356641697343392,0.7832106273403414,0.696172004933887
D006973_Hypertension,0.7776593473600824,0.6906051242133027,0.5730764152673606,0.09939915666490974,0.1388095591279848,0.7969682761360827,0.10141545615180841,0.4612722372059426,0.8107185149289536,0.8659156721335588,0.7800853030469855,0.3322965663644469,0.7324197011750943,0.8107185149289536,0.7590936646614717,0.20861663987036208,0.6389200324352476,0.6086730141993503,0.5506016661019558,0.8618467418550919,0.7507265583485129,0.4387760851115841,0.6414751810804944,0.7415531779651363,0.7346101863206632,0.7217761574388998,0.7347479041419199,0.8419163110536957,0.539395269276931,0.6509898054677367,0.21076513035666555,0.7402899148910596,0.5716531610897455,0.31711229517329653,0.5199978141280637,0.6163579908971817,0.6857343806156927,0.5788298872166712,0.46053402087257134,0.48688197463733124,0.4985043127165022,0.631905896280044,0.8522404545803562,0.8647894576156575,0.7044293843426087,0.6918037316180883,0.8712917169317901,0.44818648414082535,0.6926659804386365,0.5226740252988077,0.6657595525607295,0.5639751868359171,0.3310577396015485,0.5565782965698175,0.49049505745575533,0.003762051253359766,0.2764218578430278,0.5390008454184285,0.7487287377727607,0.5435138213280818,0.6887145215875781,0.9999999999999993,0.42375498279874385,0.10795575650472661,0.2667369191909707,0.8438569261841299,0.7963452597919248,0.7448294683871189,0.7177458021576596,0.6661315616040655,0.00690147724676853,0.8599820981003413,0.7843785592752927,0.8262450185475279,0.6264163975850261,0.13981497242084218,0.6834444789581652,0.6496290917228618
D005759_Gastroenteritis,0.5279475871910976,0.5764000780037261,0.629622831960761,0.14449028981216602,0.24805639571573804,0.5153382083898209,0.1443399751703341,0.478826881743931,0.5145435025773495,0.4732671854800994,0.5312245325619466,0.3892416108324893,0.5577903672482916,0.5145435025773495,0.5409596235817422,0.35494995141317276,0.5912222347214554,0.6064325377691638,0.5848099130562895,0.46035771729830116,0.547637775135869,0.519864537631481,0.6052088205782573,0.5308479788366213,0.5445651823012091,0.5388102262619018,0.5489003767894509,0.4902448798220075,0.561957397049125,0.5945531021740225,0.32650477541173206,0.528414614562543,0.5882691680698108,0.5764221862601108,0.5783591869769659,0.5941854041148721,0.5914460172226239,0.5912590574673929,0.5420628005111593,0.581655320014763,0.5969152294826836,0.6213337009527014,0.46591213701009726,0.4619780471269906,0.5715117195947137,0.5757043420887586,0.43726371851121515,0.5491840110097286,0.5802528134364522,0.6003230930066156,0.5823298149408025,0.6324044557418923,0.39510818476187953,0.5890165216089411,0.5235320054138574,0.008137211005407936,0.37458977426202156,0.5799137904641014,0.5486720026839493,0.552556962470653,0.5421345884185635,0.4237549827987438,0.9999999999999998,0.2015655418535582,0.3333537259853508,0.4799073018816685,0.5205483537515984,0.5436227003885323,0.5557484949986029,0.58776202101946,0.00895662065568465,0.4675713244982083,0.5215243460084781,0.503418549269439,0.5851628232595002,0.21412432687576327,0.5922553909185775,0.5911946374786662
D005761_Gastroenteritis,0.14209658095842856,0.15494425088733066,0.1785564842389282,0.1683050979819223,0.17574181014426582,0.1373860840333181,0.169783108707557,0.1763342314873519,0.13803353883194103,0.12391476807153443,0.1425967463910913,0.18827346866248432,0.1489988206593316,0.13803353883194103,0.14408243466973278,0.22927792691241106,0.16326187762458996,0.17257619774169036,0.18039295681519882,0.12065978106411479,0.14732981494501252,0.18541130042514087,0.1680010097297954,0.14385346405963576,0.1432649112982334,0.14605628700849996,0.14675522839729493,0.12902455375021543,0.17640615313614563,0.16925304890309475,0.21017229371872756,0.14083901760966702,0.18432921877111957,0.21029430020952503,0.18256849553671683,0.17624860090877373,0.15910223864671402,0.17940203935958274,0.1776752222487638,0.1831997266448263,0.19048507525737457,0.17143573244841653,0.122212463959561,0.12030567803699112,0.15466210914655765,0.159623768875903,0.1141134597809154,0.1872764197235913,0.15846458814876602,0.18817434686131157,0.16495357102222033,0.17949441437723468,0.16549279194914385,0.18048373057256706,0.18035244606711498,0.0,0.24452269557066533,0.18266790708786632,0.14752390100640592,0.18389980222437532,0.1447244065622743,0.10795575650472683,0.20156554185355838,1.0000000000000022,0.19953431959436949,0.12777496311637115,0.13949760790629248,0.14337405874838674,0.1514328117405877,0.1584227183949269,0.011120725771143381,0.12128345769242796,0.13917179456577486,0.1342394855502517,0.16379372371430775,0.1864481146498787,0.16032483223022628,0.1635419895040482
