,D003093_Ulcerative Colitis,D009062_Mouth Neoplasms,D003424_Crohn Disease,D043183_Irritable Bowel Syndrome,D002446_Celiac Disease,D015179_Colorectal Neoplasms,D003123_Colorectal Neoplasms,D002537_Atherosclerosis,D003324_Atherosclerosis,D050197_Atherosclerosis,D058729_Peripheral Arterial Disease,D003968_Diarrhea,D003967_Diarrhea,D003324_Coronary Artery Disease,D010190_Pancreatic Neoplasms,D005764_Gastroesophageal Reflux,D007822_Laryngeal Neoplasms,D015212_Inflammatory Bowel Diseases,D064726_Breast Neoplasms,D001943_Breast Neoplasms,D058922_Breast Neoplasms,D018567_Breast Neoplasms,D003248_Constipation,D010300_Parkinson Disease,D010302_Parkinson Disease,D020734_Parkinson Disease,D004938_Esophageal Neoplasms,D002583_Uterine Cervical Neoplasms,D020767_Thrombosis,D012851_Thrombosis,D020226_Thrombosis,D013927_Thrombosis,D002341_Thrombosis,D020225_Thrombosis,D013479_Thrombosis,D020244_Thrombosis,D020246_Thrombosis,D006502_Thrombosis,D012170_Thrombosis,D065666_Thrombosis,D020227_Thrombosis,D003328_Thrombosis,D006258_Head and Neck Neoplasms,D008114_Liver Neoplasms,D008113_Liver Neoplasms,D000690_Amyotrophic Lateral Sclerosis,D016889_Endometrial Neoplasms,D008175_Lung Neoplasms,D012004_Rectal Neoplasms,D019586_Hypertension,D006974_Hypertension,D011559_Hypertension,D006975_Hypertension,D010547_Hypertension,D006978_Hypertension,D000081029_Hypertension,D065627_Hypertension,D000075222_Hypertension,D006977_Hypertension,D046110_Hypertension,D009798_Hypertension,D006976_Hypertension,D006973_Hypertension,D005759_Gastroenteritis,D005761_Gastroenteritis,D064129_Prostatic Neoplasms,D011471_Prostatic Neoplasms,D003327_Coronary Heart Disease,D013274_Stomach Neoplasms,D000544_Alzheimer Disease,D014062_Tongue Neoplasms,D000076385_Diverticular Diseases,D001749_Urinary Bladder Neoplasms,D013964_Thyroid Neoplasms,D010051_Ovarian Neoplasms,D010610_Pharyngeal Neoplasms,D001661_Biliary Tract Neoplasms,D054198_Acute Lymphoblastic Leukemia,D005706_Gallbladder Neoplasms
D008175_Lung Neoplasms,0.5482296854844352,0.4406211736501025,0.4582641862614345,0.17172876049272168,0.27145276129433277,0.7840067181326229,0.1559726186995166,0.014954969216863248,0.4579021695577806,0.6589228460424811,0.0922877084953914,0.011822941265748113,0.21155092374389003,0.4579021695577806,0.6465159383037306,0.28931848094920976,0.07764370025323276,0.4138053218163266,0.28365486831357967,0.7701342583000467,0.2577197700481903,0.2348790357444856,0.13976873430569464,0.5673522159761318,0.25760067518887825,0.29366459001282236,0.5378483061075635,0.35239904263424515,0.11706456245038031,0.10456769580261761,0.0,0.45608729335536086,0.10339151005831203,0.12890636819207454,0.0814245003053317,0.43477086266946585,0.22347848325903075,0.12555827519791868,0.1879421607079221,0.10712182025908826,0.0,0.097670981164275,0.3902515968329348,0.7485315856668424,0.7047141183648308,0.42927122870395534,0.47673918481668265,0.9999999999999998,0.2189415028841741,0.051111340704120364,0.16538022694927645,0.02549801088213979,0.20433177893992488,0.06089252734698289,0.13001816810301142,0.19666190912241116,0.1280767935597837,0.39142715314603843,0.16421316280295584,0.13562129687090824,0.20296362376644816,0.4249724208192203,0.7795004422445461,0.07822505987702552,0.08194519371526618,0.23844589335813077,0.7802152424988551,0.25154409865352256,0.7779175477794288,0.6834523982394923,0.2920255108285857,0.12053407944871836,0.7509085826111264,0.5995527925261435,0.6248778707274657,0.07483672019178732,0.08043573176869558,0.48656262673504946,0.3331200729514127
D012004_Rectal Neoplasms,0.3040667774782648,0.3826853810943756,0.33929415615911107,0.3451428566785658,0.4485856235684913,0.23454346365470044,0.5036326301235244,0.026026756245132097,0.3568309512635335,0.2581894533049597,0.3266381837658573,0.0,0.4222748558541274,0.3568309512635335,0.29224899583141034,0.4212945575360943,0.2632638301906964,0.36911387287350245,0.4732126417626038,0.16984878912926904,0.4241515045677155,0.36506483101100345,0.3177082172292059,0.27751993285470006,0.3918505731175744,0.4386026102886321,0.3379873247375672,0.5480068689858241,0.37215106935049574,0.30536217652680975,0.011879534578456091,0.338366659677088,0.3675627048773515,0.3936292137684703,0.2684964346510223,0.35420762614580853,0.47197423967107804,0.3539931652624161,0.4465781085971741,0.3242917117502494,0.0,0.35129381744091837,0.479271507871149,0.2619032084308062,0.26972989965176086,0.37646138619904834,0.3614342172609863,0.21894150288417405,1.0,0.14109500138803713,0.3662300848407231,0.07543792684432099,0.4319210268442466,0.2775504372606149,0.32412513415836613,0.34413430856130267,0.4457947640413488,0.3779120734336914,0.36773310806944165,0.3494580371523252,0.42987689778917004,0.35128431698917173,0.1861614807267463,0.27004488824929124,0.29541188899172577,0.37380894096952666,0.1745934659388082,0.44700282599167507,0.24128846443290455,0.244899168817393,0.4790494166790386,0.42601536215298075,0.25056638663411024,0.3070335496441517,0.3287340694493628,0.26285095323326507,0.3382986699368551,0.36541364457958225,0.5303358404276363
D019586_Hypertension,0.07943293131742069,0.10758528017179166,0.09535963803904658,0.13270984850687753,0.13504634053192646,0.052881193080862685,0.18690849685818914,0.0,0.09522609976034278,0.05999916956741378,0.12420688558751661,0.0,0.1505772952702357,0.09522609976034278,0.06175519759602097,0.14130768689405598,0.1856688839653389,0.10611908999450224,0.13504452741823836,0.045836776730155224,0.1455354099714415,0.12106781338567182,0.17263283424608722,0.07231141782038454,0.1268108458657358,0.1264055685018633,0.07938841860374449,0.11918249300515393,0.1722028944105741,0.15642702206926457,0.0,0.10243769114185108,0.18941577663171474,0.14957060089885263,0.12608008629026982,0.09883601294917509,0.15292111288903082,0.14775777026763753,0.14534128473567776,0.18160139322853305,0.0,0.18985596380718278,0.10420385823050364,0.059957173923178765,0.058201872879821696,0.10232285064482623,0.09541321087363153,0.05111134070412035,0.14109500138803713,1.0000000000000004,0.17042660041980906,0.2411214110852061,0.13394717374445073,0.19194297398747864,0.1329204443378377,0.11209327076121954,0.16675329926369775,0.11128414870194574,0.16326558711027364,0.1369660174002319,0.15457621197886345,0.10766065696249427,0.04930066485916346,0.15360589585634427,0.16974285306185163,0.11632207296866653,0.04580475662374645,0.13613165508213151,0.05286641147524034,0.06172925911496241,0.1352760229190814,0.17355406103347196,0.05639872077696039,0.07238237598209138,0.07409585736349485,0.18871783797349223,0.13381609033201514,0.10236587055450277,0.11614308052209976
D006974_Hypertension,0.2521688279121133,0.3193222831256836,0.2995433292659356,0.3403096633158494,0.4181406050234244,0.17812668350231922,0.38005050727118717,0.04253287230050015,0.32245976325695497,0.2398912854404051,0.3165393175323931,0.0,0.37666905611926077,0.32245976325695497,0.22552989395450193,0.3687578286370585,0.24874378366839828,0.32926277198955267,0.3806020705890916,0.14368774444067706,0.3731228934708976,0.3435750549707423,0.356948710671361,0.24293954430492215,0.3764660752554572,0.3637918359434234,0.26316978645055233,0.3774870891665941,0.350695717755246,0.3141991943953406,0.0,0.33358087674853476,0.3485060174980267,0.34037727357083913,0.241056131514798,0.3158303566120522,0.3928122767933343,0.32059251702161146,0.38580416430723186,0.32258243531327907,0.0,0.32716594788505116,0.3585463245306703,0.2147963883537284,0.21323514587462603,0.3236563905944289,0.30130582275084566,0.16538022694927645,0.3662300848407232,0.1704266004198091,0.9999999999999992,0.06768341568417706,0.41570682002618875,0.26114772356803484,0.37444373098796857,0.329972569317877,0.3840551047787473,0.393659449457111,0.6941320172541706,0.4056878146274132,0.3779402405082232,0.3222000444764969,0.1736913948533076,0.24071280491223176,0.29742548214685427,0.3579151947730357,0.14305752608818764,0.4395875719295307,0.18337680019444227,0.2089916603845837,0.38205425336446136,0.37666392873450455,0.21414619130611437,0.24583271838669277,0.24353816931613617,0.2502486367176471,0.2944280961537774,0.2855743392559394,0.3636193159656985
D011559_Hypertension,0.04596715316613777,0.06123804094509556,0.06642494584425383,0.07073504259731864,0.0864776294907233,0.0255015757910537,0.07641904259757362,0.0,0.06888315463906336,0.028083163893598065,0.03783023939287672,0.0,0.11065115402042806,0.06888315463906336,0.028079229299688233,0.08806381367171771,0.061048286313188045,0.06652772027863611,0.07877933954133978,0.015303085317377403,0.07938778805400913,0.0763484175399094,0.10926686555676948,0.03827377559068472,0.08581233801150859,0.08159017683135802,0.038284495035115794,0.08351821664922358,0.09253430804777946,0.10507130481676515,0.06225728063646904,0.06643426929799393,0.048358799304606265,0.05770347895294965,0.06514416067725944,0.07149443672502237,0.09792383332742229,0.0687102982696346,0.10056361364567916,0.08210247035681864,0.0,0.08165865678769085,0.06643426929799393,0.025512279495949388,0.028067435433168794,0.06635979139420072,0.06134978144538763,0.025498010882139793,0.07543792684432103,0.2411214110852061,0.06768341568417707,1.0000000000000002,0.0907079609324705,0.05289321226943068,0.044869951141136816,0.044227779740347625,0.038091591304651375,0.07155464257714415,0.053682039198659735,0.06004625342957236,0.07454326870509898,0.07404780946520174,0.025473098310600704,0.05848053214719304,0.0640622132638473,0.07767067119109251,0.015292395071352261,0.0898348079932601,0.028043892214626383,0.028067435433168794,0.0764483098411959,0.07464707044143992,0.028047811970353772,0.03575724422678419,0.03317989569710035,0.062050788257887804,0.04075695729696112,0.058727573024125526,0.07161827902082525
D006975_Hypertension,0.32598587189736217,0.3967352776179659,0.38047692779731374,0.3860779806091836,0.46960931279893947,0.22515808123361156,0.4127096323506637,0.04836508334066745,0.46181303316052247,0.300547145699882,0.3185839394817738,0.0,0.4272970815403527,0.46181303316052247,0.2887382740008646,0.47285337046375436,0.2359506347825345,0.4141820280316973,0.4793478610381842,0.16730951963620128,0.47609831193440055,0.3240684163901904,0.36345997402845065,0.29856930812754545,0.44697425658471734,0.4364546336834139,0.33394827546423633,0.5664940942039152,0.36597262950842746,0.2894565101918825,0.0220755392844174,0.3773592457173299,0.34294674064859365,0.35550686016086935,0.24716128554329325,0.3974659344187754,0.5240508499661731,0.328909772287617,0.8225748205439974,0.314413478146651,0.0,0.3487760057656385,0.5073737757543934,0.26777014263568005,0.26554573313768065,0.3868912947451517,0.3988188064637405,0.20433177893992485,0.4319210268442469,0.13394717374445067,0.4157068200261887,0.09070796093247047,1.0000000000000007,0.24147287646473428,0.6364096593874189,0.31190823014488117,0.4142064557070122,0.46213742082694403,0.42162262727793665,0.6398107989636198,0.42805114323862953,0.4291545624476071,0.2027772793314219,0.24676266505591368,0.26122873899394644,0.3297258543910883,0.1735188506528971,0.46372269859156534,0.23639510098924932,0.2859027314191043,0.47275436083611383,0.37537544172624354,0.24682555597610395,0.31833362093640416,0.30725051360462924,0.23322459249761773,0.3016820102302667,0.3395210145946259,0.4483161593386244
D010547_Hypertension,0.09873984083175258,0.14363280735678202,0.12928742179357017,0.22121048920911784,0.22400284328025674,0.06670113993222224,0.35095864647218594,0.038778336716474064,0.13926080601316965,0.0870989675562486,0.32803285253522163,0.0,0.23003834712188367,0.13926080601316965,0.08563531847266713,0.1949280610550298,0.3748915401278832,0.14112678084627112,0.21501164416637095,0.04930773729921852,0.1982237311792236,0.24004207896793958,0.24260036502434612,0.10010771421836323,0.20358487725413277,0.19836724830371696,0.10303823722424352,0.19148640196415556,0.3237858189298025,0.3125058080055019,0.0,0.13511705490255108,0.4170364917608035,0.36911604802654296,0.2889205965927368,0.1364741752559528,0.2433408700342393,0.31689150113415543,0.28850249686223184,0.368800688601935,0.0,0.2785876690284607,0.15255151359965444,0.08558737036226051,0.08559934983889028,0.1451242777806247,0.12645308765014254,0.06089252734698288,0.27755043726061485,0.19194297398747864,0.2611477235680348,0.05289321226943068,0.2414728764647344,1.0000000000000002,0.229618308509475,0.1983898205878368,0.3609826035665207,0.15257293185368767,0.27166107742582135,0.2594824049794305,0.26137696664115545,0.13937788111246244,0.05793622183241518,0.259366765361149,0.33997510987629276,0.2355397411093909,0.0492732924907541,0.2357550201230254,0.07248097316145287,0.08559934983889028,0.2138658284088801,0.37042451719082115,0.07829039230326372,0.09875368836577084,0.10013575166863103,0.38104780626943585,0.37079181972745723,0.13357046939944317,0.1863828299110542
D006978_Hypertension,0.20975744244526756,0.2658446098266848,0.2513923682909012,0.31333947687606223,0.3504745857596032,0.1433914303010345,0.3515960490183261,0.07519115803969124,0.29604475569046645,0.19210647742172837,0.3206344790399581,0.0,0.32214298743543873,0.29604475569046645,0.1836365046436709,0.33115310596515707,0.25913150084202424,0.2814026620661847,0.3404743551876588,0.1040436253890001,0.35296024104928725,0.25500244887293727,0.299737781523478,0.19762522582354086,0.3498928285709445,0.30398486114591544,0.23215156527393546,0.3178259104211971,0.31979601380009015,0.29629097723845227,0.0,0.25565332876224195,0.3154558716720658,0.3021910591165636,0.2549704494689456,0.2660308668451387,0.3548779429778136,0.298809004706211,0.3678976838561708,0.310029345900193,0.0,0.31101343285579064,0.29438868160500625,0.17579854850977802,0.17160339893574367,0.26099463853524263,0.23110089857152846,0.13001816810301137,0.324125134158366,0.13292044433783765,0.3744437309879684,0.0448699511411368,0.6364096593874197,0.22961830850947504,1.0000000000000016,0.2722542689754029,0.38146998426149864,0.3521890117433488,0.41133892900156305,0.9235196192498865,0.3275999572190731,0.30122013494634786,0.12778479244500116,0.2514559557711596,0.28546208593811734,0.2616575351972751,0.106780969348692,0.36189360163924333,0.1538918891940064,0.18637254392611502,0.3497856499679918,0.3217173940851333,0.16023860717560323,0.20345101463231394,0.19697708568697558,0.25312499413166384,0.2724203267508815,0.23154538410595402,0.3135642893219029
D000081029_Hypertension,0.2277239131341732,0.3089482597799592,0.2596713415353392,0.28612938538313226,0.34110778619985566,0.20369478072760183,0.3403532383622092,0.028822513411141126,0.27116793469380884,0.29131858606483596,0.2518086980566125,0.0,0.3302672333855768,0.27116793469380884,0.2950535938066547,0.32366035272709026,0.24768276673103032,0.27250904033612405,0.3322721615357794,0.20264536662985036,0.31216967970211135,0.33784866002279534,0.28036929846664577,0.23130681229599048,0.3057607114333566,0.31628062840314924,0.23514688913991474,0.3273470620139375,0.30383086014109856,0.25618465722829886,0.013155617299397642,0.2553883249244796,0.3150772683079182,0.3124546238379133,0.22850971320020463,0.25844659524670827,0.3379747967691562,0.2677987198487927,0.32261588028903465,0.26544144917833307,0.0,0.28706597543519147,0.2937235703148348,0.2151014034648703,0.2873811910344123,0.2847650400593461,0.2598172243229903,0.1966619091224112,0.34413430856130295,0.11209327076121953,0.3299725693178771,0.044227779740347625,0.31190823014488117,0.19838982058783683,0.272254268975403,0.9999999999999997,0.37696868078745566,0.2872847030614562,0.2949330466180636,0.29310213304012,0.3325374853224421,0.26276303107546334,0.2303809819090908,0.2323219527022994,0.24141016362696185,0.3474006389872973,0.20627382270446173,0.34826574446336783,0.2569715637630647,0.19194691183536736,0.32696365582978043,0.33841777856105676,0.19504550986935038,0.22343820329205763,0.24916941005192797,0.25175007918666,0.286361407419711,0.3215744692422508,0.31431519509164646
D065627_Hypertension,0.2112341115953726,0.2890709601893677,0.2643281352802432,0.366888873749569,0.4100711121474059,0.1378410360170863,0.5199356202494093,0.03723549116671275,0.2785836194921256,0.17911534499729803,0.389854334095559,0.0,0.39174222646293405,0.2785836194921256,0.17978709924954558,0.3683350700667844,0.3666422246663951,0.29407473254124206,0.3974299788460237,0.09678072487809676,0.38915466274431576,0.3530936664297755,0.3522631321678111,0.20060828080611537,0.35542726080180564,0.3609807605600958,0.20832873352237213,0.3736195147053077,0.446923906965739,0.35964555647814095,0.016995598709827444,0.2664578373868528,0.4466492591966061,0.45288315550496966,0.3414467968298125,0.2767266881560894,0.4366259590256601,0.39598546634961523,0.43051035935543863,0.3787819281950626,0.0,0.415441357789933,0.32226052584483217,0.170632466938927,0.17274601958304375,0.2926356791953053,0.24772877350065534,0.1280767935597837,0.44579476404134877,0.16675329926369772,0.38405510477874705,0.03809159130465137,0.41420645570701203,0.3609826035665206,0.3814699842614988,0.37696868078745543,0.9999999999999994,0.31811998203088093,0.3956754365770126,0.4229138830932348,0.4228183731293819,0.2871823564743296,0.12238854189395126,0.3512208728697691,0.34393709362146,0.3533882692357482,0.10088778387772743,0.4235102815516097,0.144762228553858,0.1706563499913134,0.3789920095458636,0.5020369647646296,0.15243922711735117,0.20638305525983072,0.20275472058531863,0.3624994879646898,0.4394861277100977,0.26487693072875074,0.3466552480264472
D000075222_Hypertension,0.630279374974482,0.5963837176999335,0.7102751543239026,0.41085307749753824,0.5413081782127935,0.4119386988042927,0.32621044235410096,0.02997705759455922,0.5974216469709892,0.5198487567046675,0.2140891015231963,0.011849472443606932,0.45634912035613673,0.5974216469709892,0.5102387503495531,0.5685302808685906,0.159660937624042,0.7991008786619542,0.5498839781038072,0.3253930028988564,0.5397330426986405,0.290186153337888,0.3058941794177905,0.5759154471817888,0.5287136453475625,0.4940431617340822,0.5020337752441095,0.5246038542405891,0.2729814255291278,0.22203887735916558,0.013682592210143034,0.7314333920178412,0.2417882249041039,0.2750361160084739,0.15891932376427953,0.6879912650606056,0.4690826237649765,0.2558747342801618,0.3978245796677373,0.2264530566330211,0.0,0.2504356566655913,0.5871121776235335,0.47659164704396134,0.4777799036016394,0.5685041689496149,0.5174157507502122,0.3914271531460391,0.3779120734336913,0.11128414870194574,0.39365944945711134,0.07155464257714411,0.4621374208269444,0.1525729318536877,0.35218901174334843,0.2872847030614563,0.318119982030881,1.0000000000000024,0.3893329687262178,0.3695065853934714,0.40865847035333625,0.7589789445305619,0.3888053734334958,0.16965375781867936,0.19710979723020122,0.3063129176246933,0.30920148656594953,0.4495429997766181,0.4275120679722872,0.4915188797028604,0.5483985211193423,0.29753716441754086,0.4340162206322223,0.6003368894145301,0.5090454201497536,0.1581916400957928,0.1948225629299586,0.47250297323085594,0.4930828051779777
D006977_Hypertension,0.24699410391602905,0.2980286560537594,0.28837936459592095,0.32772559759628594,0.39184412724726403,0.1677680812568219,0.39486504456623583,0.047227992455486235,0.30328711057124375,0.22217345051711382,0.3143685201885822,0.0,0.3655686187382988,0.30328711057124375,0.21330376892709949,0.35501424309040613,0.25647339800200153,0.3124513648702991,0.36296966690198645,0.12775707010288767,0.36331904891705114,0.27472264104706573,0.3399015039915567,0.23029487058699602,0.3551833024427733,0.34160410513555817,0.2450882298912796,0.3557238694014138,0.3565468662541182,0.29291248686724797,0.01437102045197423,0.31968006997854065,0.34790712727191025,0.35131114402565333,0.25864339978551004,0.29941626617339356,0.38761724754418553,0.32954778073805063,0.38829649391561266,0.3202877950855516,0.0,0.35128602124165403,0.3420930638146745,0.20022838367810264,0.19790045145071775,0.29575550818611157,0.2655288731481783,0.16421316280295592,0.367733108069442,0.1632655871102736,0.6941320172541716,0.053682039198659735,0.4216226272779369,0.27166107742582135,0.41133892900156327,0.29493304661806363,0.3956754365770127,0.389332968726218,1.0000000000000007,0.43106599482622915,0.3632595030592528,0.31356191654379006,0.16993274581334722,0.26728461821282,0.30314698997181944,0.2878590290677858,0.13296280193747703,0.3963922410956304,0.1777256075312294,0.19613348313419346,0.3628176942453911,0.3790817785581358,0.18657911329224733,0.23877479933565235,0.2327159875169602,0.25495572335282934,0.3151693832385955,0.26582034654370157,0.34335371683662075
D046110_Hypertension,0.22088909725733596,0.2865851445544569,0.2645188367180446,0.3339649730714663,0.38454514755366914,0.15144300678922235,0.3855194797211975,0.0704360725060499,0.30960038531634954,0.20039242621145745,0.33698654044879794,0.0,0.35980350194620647,0.30960038531634954,0.19179613786994706,0.3564990265905695,0.29003183534538823,0.29796153709701695,0.3636923955220433,0.10865909006295549,0.3716347283698571,0.2852598149481348,0.33317717507055844,0.20818599006714575,0.37742707924768054,0.33270530438055457,0.23987634246570166,0.3436377271410077,0.35470810239088313,0.32137779339908007,0.01607476073901374,0.2711533703798208,0.355856366263721,0.3389516630545564,0.2758504593502164,0.2788745968023665,0.3876853173555394,0.31736539545710724,0.3930219390740083,0.3370603903969134,0.0,0.33543004919496316,0.31403650681458534,0.18312533429350036,0.17919806739956848,0.2820524026794513,0.24222681175595145,0.1356212968709082,0.3494580371523253,0.13696601740023187,0.4056878146274133,0.060046253429572344,0.6398107989636198,0.25948240497943054,0.923519619249885,0.29310213304012,0.4229138830932347,0.36950658539347114,0.43106599482622904,0.9999999999999998,0.36034640924400807,0.31447560916011524,0.13417336432523466,0.2627331874167742,0.31703185317319854,0.2919041133152058,0.11121550391678015,0.3969955853694833,0.16259115936357998,0.1930332123090939,0.3766176152547547,0.37145851188198886,0.1691974431836088,0.21300652038620893,0.20692629542370972,0.28838600345021065,0.3130711834255476,0.24525141846449255,0.33640779003510346
D009798_Hypertension,0.3065062836382169,0.37576812666394827,0.35349498986588895,0.3643896139546136,0.4802379612784058,0.22342743664391226,0.44279528780122895,0.03643396256679452,0.37071811304011437,0.2714138862305967,0.30146473226053166,0.0,0.4371884713797899,0.37071811304011437,0.2736486894127752,0.4502978666337711,0.26090902514277464,0.38274802883319925,0.462946343678745,0.16941074954923596,0.4523848610186279,0.3702853181790113,0.3456069004753064,0.2898912512836744,0.42418177027869775,0.44589670813658844,0.30588002104877426,0.45865041816679636,0.3599831331037285,0.2964915883128454,0.022173003507924647,0.3558196684989728,0.3559428903779271,0.38533428183911705,0.24825251065295714,0.37330323860970865,0.45596732927750916,0.32900240555097127,0.43711615627241973,0.30410526743296534,0.0,0.3304866633661093,0.4240715230703871,0.256231636954197,0.2630831261649652,0.38314540526614654,0.3432238883650673,0.20296362376644822,0.42987689778917026,0.15457621197886334,0.3779402405082234,0.07454326870509898,0.4280511432386296,0.2613769666411553,0.3275999572190733,0.3325374853224422,0.42281837312938214,0.40865847035333597,0.3632595030592528,0.3603464092440082,0.9999999999999992,0.3701203851745468,0.2063942297616593,0.26451445832674314,0.2718886691927808,0.37728577247143097,0.17473880905527614,0.473768742433245,0.2306288850218531,0.2571762511388088,0.4519707763372377,0.384283366051199,0.23293140714136001,0.29426910529235695,0.29451746454621935,0.25856369376012495,0.32115849378297745,0.3428387843017301,0.4429377203142088
D006976_Hypertension,0.6633954922896207,0.6477099221326411,0.7472651947330003,0.3555881555003774,0.501466829189581,0.4625511161435562,0.300764677184045,0.029951834992201328,0.667227126342506,0.5707077841616733,0.18794914145586475,0.011839502334610976,0.41648107339753326,0.667227126342506,0.5910874671613698,0.5594189133491162,0.14612100282207657,0.7574114298666189,0.5805597946450095,0.365444082524012,0.5794500758875787,0.27169734248507665,0.2759300465224068,0.6241772086987557,0.4681644050188244,0.44821869008457876,0.5556957195426131,0.5019772487466071,0.24852450790965105,0.20321648196164924,0.0,0.736989941399846,0.22300134004528932,0.24629470363372885,0.14018909671370497,0.7544154751892347,0.4623166502227682,0.23218906706961132,0.3794221307983697,0.20913507800718023,0.0,0.2257729922675232,0.5546361302426702,0.5196080266017421,0.5213616631007117,0.5966092722673839,0.6073537366520099,0.42497242081922104,0.3512843169891719,0.10766065696249427,0.32220004447649747,0.07404780946520173,0.42915456244760714,0.1393778811124625,0.30122013494634764,0.2627630310754634,0.28718235647433,0.7589789445305613,0.31356191654378995,0.3144756091601155,0.3701203851745471,1.0000000000000007,0.4349054381388587,0.15795344270022077,0.17584281220022488,0.28520932277241845,0.36211057524674756,0.42374749334649064,0.48201596661346763,0.5283654468607965,0.5234276589468373,0.26971886707707293,0.49524124665955327,0.6550757408441443,0.5848396201136828,0.1430702284936326,0.18011517823885828,0.5071488645920946,0.46151703890331947
D006973_Hypertension,0.5292324462964877,0.42649584840489035,0.454738215987383,0.15495829969139818,0.258557849704415,0.7148049154552854,0.14358640774853823,0.01494035761667992,0.4314662075309883,0.6493304839404047,0.08494604784188635,0.01181138978153835,0.2049054273626937,0.4314662075309883,0.6425290235556342,0.2873133034581728,0.07489308618940974,0.4033112299991713,0.2675002896687326,0.7635150606747221,0.24877227997676113,0.22038364404770772,0.13279304776546544,0.5614876536339609,0.24794959274939138,0.29306949820018574,0.5118824450789775,0.3101504829964827,0.11383151409427858,0.09915372244226288,0.0,0.45116362702732415,0.1006420182725846,0.12166984611701744,0.07563652811159305,0.4357444840002193,0.22286287585741937,0.11623698911594235,0.1842537077731002,0.10341994258270269,0.0,0.09513616390984045,0.3590837056303081,0.6483170993988951,0.64170017558167,0.4263357338860949,0.4300740326781803,0.7795004422445475,0.18616148072674635,0.049300664859163484,0.17369139485330734,0.025473098310600698,0.2027772793314218,0.05793622183241517,0.12778479244500113,0.23038098190909068,0.12238854189395122,0.38880537343349486,0.16993274581334708,0.1341733643252347,0.20639422976165914,0.4349054381388582,1.0000000000000016,0.0743052555907276,0.07835662442791097,0.22781473911617864,0.7506980511307263,0.23313218571537284,0.7464398039655074,0.638346341911383,0.28236163077703746,0.11521313884316033,0.7001818734170835,0.5729492888534525,0.558290138079038,0.07204492531059016,0.07031250000000001,0.423718159987376,0.319217305766926
D005759_Gastroenteritis,0.12201366575507865,0.1616926799787534,0.14519313132774256,0.24648363216639332,0.2432353691841058,0.08593134055077807,0.34885906662991834,0.034299717028501764,0.152688381855138,0.1078555263340822,0.33771256084969087,0.0,0.24346905616431386,0.152688381855138,0.11040804416096699,0.21986901206294188,0.3315942567826254,0.1647210228486622,0.23138486585358012,0.05772315094909119,0.24129617240191534,0.23038863805462736,0.2616850772229277,0.11421149617546865,0.21132449914874454,0.21224667852465523,0.12194529160246634,0.1978254404728798,0.36514837167011077,0.28047853546497353,0.03131121455425748,0.15035381200650091,0.34860408924987546,0.3772724714310565,0.33418382982542455,0.15538509403842857,0.2681339115384359,0.31868908101047333,0.2827698285942393,0.30969005213075024,0.0,0.33601744349161167,0.17091501706721893,0.10393074731316118,0.10651184474790895,0.15917069640742976,0.13627538277842913,0.07822505987702554,0.2700448882492912,0.15360589585634418,0.24071280491223182,0.05848053214719304,0.24676266505591374,0.2593667653611491,0.2514559557711597,0.23232195270229947,0.3512208728697692,0.16965375781867936,0.26728461821282007,0.26273318741677426,0.26451445832674303,0.1579534427002208,0.07430525559072763,1.0,0.3168199107137726,0.24522952877280416,0.058964668010695755,0.26065875830980456,0.08975391705402769,0.10394529427205573,0.2122348668006095,0.37883738403312306,0.09617835230781828,0.11817717377851375,0.11424348371178425,0.3245565732268813,0.3843375289175569,0.14639587372215582,0.19256400065420132
D005761_Gastroenteritis,0.13834907320769047,0.1897772747310582,0.16890382985419028,0.2574830865749261,0.2602749804843931,0.0948355528090021,0.36164476475390034,0.03131121455425747,0.179209009309332,0.1230727181766027,0.3039458950026953,0.0,0.25876928024829726,0.179209009309332,0.12422743196900668,0.22814748658649045,0.2858859374484328,0.17973798497602908,0.2444996127097014,0.06323254373018597,0.2424579564702666,0.2577390809955322,0.26755086354729385,0.13237550644820725,0.22959244105862706,0.23250458716700195,0.14413050877267686,0.22882864607474282,0.33660130718954256,0.28572657969332754,0.028583097523751475,0.17244686101280896,0.3663351552083216,0.36758191290168185,0.31703010337546395,0.17935966844422935,0.27807391867962866,0.33648809349402903,0.2896119118022348,0.36186501842552055,0.0,0.3135570126561617,0.1970821268717817,0.11713007144400783,0.12066085985987032,0.19568938995965077,0.15256828857628246,0.08194519371526619,0.29541188899172577,0.1697428530618516,0.29742548214685427,0.06406221326384731,0.26122873899394655,0.33997510987629276,0.2854620859381174,0.24141016362696194,0.34393709362146013,0.19710979723020122,0.30314698997181955,0.3170318531731987,0.2718886691927809,0.17584281220022485,0.07835662442791097,0.3168199107137725,1.0,0.25754139834483064,0.06552868155270417,0.26967417661540466,0.09832048998987719,0.11597500122453556,0.2414768325381313,0.3925633691968441,0.10652875182984603,0.13367801884275002,0.13124078847593343,0.2905806017144215,0.40230863885375195,0.17584281220022485,0.21499016758629205
