species_taxonomy_id	orthgroup_id	count
435590	COG0215	1
435590	COG0849	1
435590	COG0440	1
435590	NOG150822	1
435590	NOG256629	1
435590	COG0769	1
435590	NOG76159	1
435590	NOG01149	1
435590	COG1317	1
435590	COG0427	1
435590	NOG236504	1
435590	COG0470	1
435590	NOG24798	1
435590	NOG236182	1
435590	NOG09234	1
435590	COG2185	1
435590	COG0186	1
435590	COG1705	1
435590	NOG81917	1
435590	COG0771	1
435590	COG4653	1
435590	COG0474	1
435590	COG0201	1
435590	NOG81970	1
435590	COG0099	1
435590	COG0295	1
435590	COG0744	1
435590	COG1030	1
435590	COG2807	1
435590	COG0287	1
435590	NOG57784	1
435590	NOG212585	1
435590	NOG303312	1
435590	NOG241782	1
435590	NOG75894	1
435590	COG0056	1
435590	NOG71256	1
435590	COG3561	1
435590	COG1169	1
435590	NOG21481	1
435590	NOG165313	1
435590	NOG159031	1
435590	COG2819	1
435590	NOG168099	1
435590	COG1108	1
435590	NOG14170	1
435590	COG2963	1
435590	NOG290058	1
435590	NOG180723	1
435590	COG0516	1
435590	NOG01421	1
435590	NOG244068	1
435590	COG0530	1
435590	NOG158146	1
435590	NOG70765	1
435590	NOG77265	1
435590	NOG153214	1
435590	NOG287239	1
435590	NOG244067	1
435590	COG1960	1
435590	COG2890	1
435590	NOG156855	1
435590	COG4277	1
435590	COG3757	1
435590	COG4706	1
435590	COG4235	1
435590	COG0208	1
435590	COG2385	1
435590	NOG10154	1
435590	NOG53983	1
435590	COG4249	1
435590	NOG168475	1
435590	COG4175	1
435590	COG1539	1
435590	COG2759	1
435590	NOG161137	1
435590	NOG32834	1
435590	COG1005	1
435590	COG1003	1
435590	COG1327	1
435590	COG0063	1
435590	NOG284739	1
435590	COG0296	1
435590	COG3270	1
435590	NOG151509	1
435590	COG1214	1
435590	NOG54820	1
435590	COG0806	1
435590	COG2954	1
435590	COG0838	1
435590	COG0129	1
435590	NOG284961	1
435590	COG1188	1
435590	COG3681	1
435590	NOG127807	1
435590	COG2987	1
435590	COG0696	1
435590	COG1010	1
435590	NOG109090	1
435590	NOG34685	1
435590	COG1932	1
435590	NOG49898	1
435590	COG1605	1
435590	COG3275	1
435590	COG1269	1
435590	NOG238529	1
435590	COG0002	1
435590	COG0424	1
435590	NOG250438	1
435590	COG0211	1
435590	NOG16844	1
435590	NOG250936	1
435590	COG0821	1
435590	COG1482	1
435590	NOG18069	1
435590	NOG303965	1
435590	COG0184	1
435590	NOG149791	1
435590	NOG148766	1
435590	NOG72652	1
435590	COG4980	1
435590	COG2203	1
435590	COG3004	1
435590	NOG91965	1
435590	COG0473	1
435590	COG0370	1
435590	NOG168715	1
435590	NOG306214	1
435590	NOG95347	1
435590	COG0085	1
435590	COG4975	1
435590	COG1159	1
435590	COG0522	1
435590	NOG152534	1
435590	COG0520	1
435590	NOG00673	1
435590	NOG158407	1
435590	COG0255	1
435590	COG0357	1
435590	NOG116521	1
435590	COG1626	1
435590	COG0180	1
435590	COG0414	1
435590	COG2367	1
435590	NOG212702	1
435590	COG0332	1
435590	NOG14156	1
435590	COG0263	1
435590	COG0364	1
435590	COG1219	1
435590	COG0218	1
435590	COG1053	1
435590	COG1183	1
435590	NOG162586	1
435590	NOG235695	1
435590	NOG80683	1
435590	COG1463	1
435590	NOG159238	1
435590	COG2860	1
435590	NOG19177	1
435590	NOG148818	1
435590	COG1792	1
435590	NOG29689	1
435590	COG0766	1
435590	NOG12416	1
435590	COG0060	1
435590	NOG00439	1
435590	NOG12439	1
435590	NOG14236	1
435590	COG3055	1
435590	NOG01293	1
435590	NOG163604	1
435590	COG2194	1
435590	COG0225	1
435590	COG1446	1
435590	COG0174	1
435590	COG3610	1
435590	NOG07176	1
435590	COG0338	1
435590	COG0558	1
435590	COG0379	1
435590	COG0532	1
435590	COG3189	1
435590	NOG250616	1
435590	NOG22543	1
435590	COG1509	1
435590	COG3137	1
435590	NOG237980	1
435590	COG0571	1
435590	NOG46679	1
435590	COG0790	1
435590	NOG295820	1
435590	COG1760	1
435590	COG0727	1
435590	COG3488	1
435590	NOG24181	1
435590	NOG159973	1
435590	COG0465	1
435590	COG4123	1
435590	NOG24595	1
435590	COG0495	1
435590	COG0143	1
435590	NOG115017	1
435590	COG3655	1
435590	COG0757	1
435590	COG3855	1
435590	COG4926	1
435590	NOG77438	1
435590	COG0268	1
435590	COG0010	1
435590	COG1523	1
435590	NOG303882	1
435590	COG0251	1
435590	COG0652	1
435590	COG1363	1
435590	NOG295538	1
435590	COG4186	1
435590	NOG74550	1
435590	NOG249681	1
435590	COG0342	1
435590	NOG04829	1
435590	NOG246579	1
435590	NOG295605	1
435590	COG0663	1
435590	COG3634	1
435590	COG0029	1
435590	COG1047	1
435590	COG1716	1
435590	COG4739	1
435590	COG0639	1
435590	COG4806	1
435590	COG0048	1
435590	COG2360	1
435590	COG0136	1
435590	NOG304433	1
435590	COG0325	1
435590	NOG115273	1
435590	COG1246	1
435590	COG0245	1
435590	NOG08192	1
435590	COG5146	1
435590	COG0282	1
435590	NOG285602	1
435590	COG0706	1
435590	COG1146	1
435590	COG2169	1
435590	COG0152	1
435590	COG0284	1
435590	NOG71251	1
435590	COG3643	1
435590	NOG244878	1
435590	NOG252173	1
435590	NOG11969	1
435590	COG1783	1
435590	NOG80177	1
435590	COG1233	1
435590	COG1544	1
435590	NOG160082	1
435590	NOG36321	1
435590	NOG304206	1
435590	COG1877	1
435590	NOG39187	1
435590	NOG13540	1
435590	COG4257	1
435590	COG1722	1
435590	COG1176	1
435590	COG0818	1
435590	NOG296011	1
435590	COG0107	1
435590	COG1438	1
435590	NOG297888	1
435590	COG0648	1
435590	COG0031	1
435590	COG0228	1
435590	COG0047	1
435590	COG0618	1
435590	NOG168836	1
435590	NOG12197	1
435590	NOG55867	1
435590	COG0153	1
435590	COG1080	1
435590	COG2110	1
435590	NOG161056	1
435590	COG2333	1
435590	COG3420	1
435590	COG0321	1
435590	COG2166	1
435590	NOG59828	1
435590	NOG02613	1
435590	NOG235051	1
435590	COG0713	1
435590	NOG75945	1
435590	NOG159873	1
435590	NOG35570	1
435590	COG2348	1
435590	NOG158214	1
435590	COG4938	1
435590	NOG73253	1
435590	COG0432	1
435590	COG0246	1
435590	COG1807	1
435590	NOG159889	1
435590	NOG237344	1
435590	NOG11237	1
435590	NOG85554	1
435590	NOG52719	1
435590	NOG159652	1
435590	COG3093	1
435590	COG0611	1
435590	NOG21487	1
435590	COG1048	1
435590	COG0355	1
435590	NOG01556	1
435590	COG2884	1
435590	COG2241	1
435590	COG1929	1
435590	COG1260	1
435590	COG0803	1
435590	COG3059	1
435590	COG0240	1
435590	NOG23213	1
435590	COG0497	1
435590	COG0834	1
435590	NOG56378	1
435590	COG0216	1
435590	NOG168963	1
435590	NOG300580	1
435590	NOG145427	1
435590	COG5652	1
435590	NOG100669	1
435590	NOG52821	1
435590	COG0185	1
435590	COG0267	1
435590	COG1569	1
435590	NOG232849	1
435590	COG2859	1
435590	COG1733	1
435590	COG5587	1
435590	COG1576	1
435590	NOG159568	1
435590	COG2137	1
435590	NOG253639	1
435590	COG0089	1
435590	COG0749	1
435590	COG3554	1
435590	COG5012	1
435590	NOG47350	1
435590	NOG219044	1
435590	COG0077	1
435590	COG0131	1
435590	COG1076	1
435590	NOG72235	1
435590	COG1985	1
435590	COG0016	1
435590	COG1636	1
435590	COG4624	1
435590	NOG254147	1
435590	COG1404	1
435590	NOG31312	1
435590	COG0635	1
435590	NOG213267	1
435590	COG0583	1
435590	NOG230286	1
435590	COG5610	1
435590	COG0103	1
435590	COG2388	1
435590	COG1117	1
435590	NOG102182	1
435590	COG3086	1
435590	COG0536	1
435590	NOG70348	1
435590	NOG89115	1
435590	COG4642	1
435590	NOG225468	1
435590	COG1179	1
435590	NOG225589	1
435590	COG2173	1
435590	NOG85775	1
435590	COG0192	1
435590	COG0345	1
435590	COG3476	1
435590	COG0686	1
435590	COG1695	1
435590	COG2183	1
435590	COG2373	1
435590	NOG42170	1
435590	COG0799	1
435590	NOG115441	1
435590	COG0237	1
435590	COG0761	1
435590	COG3830	1
435590	NOG158152	1
435590	COG0593	1
435590	COG3919	1
435590	NOG237720	1
435590	NOG00214	1
435590	COG0587	1
435590	NOG161168	1
435590	NOG40689	1
435590	NOG226009	1
435590	COG0288	1
435590	NOG238733	1
435590	COG2721	1
435590	NOG85571	1
435590	COG0020	1
435590	COG1974	1
435590	COG2255	1
435590	COG0053	1
435590	NOG159750	1
435590	COG0779	1
435590	NOG59889	1
435590	NOG85493	1
435590	NOG72027	1
435590	NOG03803	1
435590	COG1897	1
435590	COG1009	1
435590	COG1385	1
435590	NOG234919	1
435590	COG0492	1
435590	COG0328	1
435590	COG0703	1
435590	COG0780	1
435590	NOG290578	1
435590	NOG306066	1
435590	COG0385	1
435590	NOG303703	1
435590	COG3808	1
435590	COG4874	1
435590	COG0195	1
435590	COG1218	1
435590	NOG285745	1
435590	COG1995	1
435590	COG0292	1
435590	COG0720	1
435590	COG1271	1
435590	NOG82433	1
435590	COG1560	1
435590	COG1904	1
435590	COG5495	1
435590	NOG180922	1
435590	COG2265	1
435590	NOG159840	1
435590	COG2936	1
435590	NOG224505	1
435590	COG0066	1
435590	COG4096	1
435590	COG1704	1
435590	COG4659	1
435590	NOG09735	1
435590	COG0462	1
435590	COG1142	1
435590	COG1726	1
435590	NOG70200	1
435590	NOG00022	1
435590	NOG161145	1
435590	NOG236161	1
435590	COG0231	1
435590	COG0581	1
435590	COG1781	1
435590	NOG236962	1
435590	COG0365	1
435590	COG1663	1
435590	NOG189019	1
435590	NOG288770	1
435590	COG0044	1
435590	COG0139	1
435590	NOG189980	1
435590	NOG302868	1
435590	COG0212	1
435590	NOG167251	1
435590	NOG01889	1
435590	COG1349	1
435590	COG4822	1
435590	COG0070	1
435590	COG2996	1
435590	COG0254	1
435590	NOG78906	1
435590	COG0092	1
435590	COG2104	1
435590	COG2027	1
435590	COG0471	1
435590	NOG253227	1
435590	NOG95074	1
435590	COG1139	1
435590	NOG72264	1
435590	COG0117	1
435590	NOG05352	1
435590	NOG295914	1
435590	NOG73946	1
435590	COG0362	1
435590	NOG284914	1
435590	NOG306040	1
435590	COG4856	1
435590	COG0419	1
435590	NOG25237	1
435590	COG0097	1
435590	COG2073	1
435590	COG1190	1
435590	NOG80239	1
435590	COG0157	1
435590	COG0412	1
435590	COG4589	1
435590	COG1773	1
435590	COG2151	1
435590	COG1678	1
435590	NOG83031	1
435590	COG0658	1
435590	COG1725	1
435590	COG1187	1
435590	NOG45772	1
435590	COG0523	1
435590	COG1392	1
435590	COG2099	1
435590	COG2082	1
435590	NOG163585	1
435590	COG1841	1
435590	NOG307702	1
435590	NOG24561	1
435590	COG0036	1
435590	COG2382	1
435590	NOG244066	1
435590	NOG145863	1
435590	COG1668	1
435590	COG2156	1
435590	COG3304	1
435590	NOG07455	1
435590	COG0393	1
435590	COG0223	1
435590	NOG46801	1
435590	COG0003	1
435590	COG0005	1
435590	NOG303941	1
435590	NOG05334	1
435590	COG0562	1
435590	COG1451	1
435590	NOG43901	1
435590	NOG181271	1
435590	COG2008	1
435590	NOG05267	1
435590	COG1508	1
435590	COG0202	1
435590	COG2220	1
435590	COG0341	1
435590	COG1259	1
435590	NOG159929	1
435590	NOG160084	1
435590	NOG03300	1
435590	COG2239	1
435590	NOG299504	1
435590	COG0775	1
435590	COG0133	1
435590	COG3973	1
435590	NOG118997	1
435590	NOG72727	1
435590	COG0711	1
435590	NOG307669	1
435590	COG0443	1
435590	COG0096	1
435590	COG2812	1
435590	COG4646	1
435590	NOG288977	1
435590	COG2876	1
435590	NOG252051	1
435590	COG0057	1
435590	NOG287864	1
435590	NOG34651	1
435590	COG0148	1
435590	COG0653	1
435590	COG2334	1
435590	NOG70378	1
435590	COG3341	1
435590	NOG168209	1
435590	COG1234	1
435590	COG3618	1
435590	COG1247	1
435590	COG3022	1
435590	NOG193876	1
435590	NOG39601	1
435590	COG1512	1
435590	NOG38637	1
435590	COG2502	1
435590	COG1477	1
435590	COG0356	1
435590	NOG231156	1
435590	COG0323	1
435590	NOG295461	1
435590	NOG52215	1
435590	COG0285	1
435590	NOG224309	1
435590	COG1864	1
435590	COG0372	1
435590	COG0853	1
435590	COG0822	1
435590	COG4185	1
435590	COG1186	1
435590	COG1134	1
435590	NOG37587	1
435590	NOG10442	1
435590	COG0750	1
435590	NOG75206	1
435590	COG0846	1
435590	COG0086	1
435590	NOG113007	1
435590	COG3117	1
435590	COG4261	1
435590	COG2344	1
435590	NOG24432	1
435590	COG3295	1
435590	NOG211279	1
435590	NOG18091	1
435590	COG2087	1
435590	COG0299	1
435590	NOG39524	1
435590	NOG166359	1
435590	NOG296699	1
435590	NOG61399	1
435590	NOG159622	1
435590	NOG38720	1
435590	COG0557	1
435590	NOG30251	1
435590	COG0496	1
435590	COG2086	1
435590	NOG95152	1
435590	COG0171	1
435590	COG0100	1
435590	COG3172	1
435590	COG0300	1
435590	NOG62099	1
435590	NOG156039	1
435590	COG1729	1
435590	COG2855	1
435590	COG3340	1
435590	COG0199	1
435590	NOG284990	1
435590	COG0466	1
435590	COG4866	1
435590	NOG168108	1
435590	COG0023	1
435590	NOG24165	1
435590	NOG43090	1
435590	COG2315	1
435590	NOG00448	1
435590	COG2706	1
435590	NOG118199	1
435590	COG0802	1
435590	COG0241	1
435590	COG4121	1
435590	NOG168470	1
435590	COG3064	1
435590	NOG149394	1
435590	NOG75663	1
435590	COG0498	1
435590	COG1156	1
435590	COG0540	1
435590	COG2871	1
435590	NOG18944	1
435590	NOG97747	1
435590	NOG303233	1
435590	COG0093	1
435590	NOG62630	1
435590	NOG165374	1
435590	NOG159423	1
435590	COG1674	1
435590	COG3832	1
435590	NOG286281	1
435590	COG2091	1
435590	COG4545	1
435590	COG1564	1
435590	NOG18196	1
435590	COG0688	1
435590	COG0162	1
435590	COG0217	1
435590	COG0082	1
435590	COG2816	1
435590	NOG163819	1
435590	NOG159769	1
435590	NOG74783	1
435590	COG1077	1
435590	COG2216	1
435590	NOG174193	1
435590	arCOG06916	1
435590	COG2261	1
435590	NOG46541	1
435590	COG2253	1
435590	COG2878	1
435590	COG1057	1
435590	COG3728	1
435590	COG1589	1
435590	COG1297	1
435590	COG0040	1
435590	COG0264	1
435590	COG1527	1
435590	NOG253155	1
435590	COG0124	1
435590	NOG295168	1
435590	NOG34977	1
435590	NOG234118	1
435590	NOG80496	1
435590	COG1466	1
435590	NOG303573	1
435590	NOG05046	1
435590	COG1575	1
435590	COG1774	1
435590	NOG234101	1
435590	COG1027	1
435590	COG0380	1
435590	COG1721	1
435590	COG0459	1
435590	NOG235696	1
435590	COG2509	1
435590	COG0065	1
435590	COG2887	1
435590	COG4913	1
435590	COG1825	1
435590	COG1242	1
435590	COG0506	1
435590	COG1148	1
435590	COG2038	1
435590	COG1181	1
435590	COG0533	1
435590	NOG210251	1
435590	NOG10373	1
435590	COG0763	1
435590	COG0046	1
435590	COG0194	1
435590	COG1610	1
435590	COG1808	1
435590	COG0634	1
435590	COG2077	1
435590	NOG26181	1
435590	NOG225769	1
435590	NOG76834	1
435590	COG2243	1
435590	COG0812	1
435590	COG2209	1
435590	NOG118897	1
435590	COG2177	1
435590	COG4924	1
435590	COG0030	1
435590	NOG239587	1
435590	COG4704	1
435590	COG1387	1
435590	NOG43872	1
435590	NOG235517	1
435590	NOG238414	1
435590	COG0150	1
435590	NOG72957	1
435590	COG0326	1
435590	COG1238	1
435590	COG0447	1
435590	COG0078	1
435590	COG1703	1
435590	NOG81148	1
435590	NOG239856	1
435590	COG0622	1
435590	NOG36394	1
435590	NOG12705	1
435590	COG0449	1
435590	COG1270	1
435590	COG0554	1
435590	COG1160	1
435590	NOG11625	1
435590	COG2127	1
435590	COG0222	1
435590	COG0050	1
435590	COG0576	1
435590	NOG26442	1
435590	NOG70881	1
435590	NOG30420	1
435590	COG2264	1
435590	NOG246728	1
435590	COG0509	1
435590	NOG75136	1
435590	NOG84975	1
435590	COG2957	1
435590	COG3201	1
435590	COG1530	1
435590	COG0054	1
435590	COG1902	1
435590	COG0028	1
435590	COG1195	1
435590	COG1914	1
435590	COG1228	1
435590	COG1278	1
435590	NOG52709	1
435590	COG0788	1
435590	COG0132	1
435590	COG1492	1
435590	COG0164	1
435590	COG0191	1
435590	NOG57894	1
435590	COG1696	1
435590	COG0584	1
435590	COG0647	1
435590	COG4552	1
435590	NOG165487	1
435590	COG2606	1
435590	COG0422	1
435590	COG3693	1
435590	NOG09385	1
435590	COG0101	1
435590	NOG01125	1
435590	COG1743	1
435590	COG3306	1
435590	NOG128068	1
435590	COG1380	1
435590	COG0798	1
435590	COG0691	1
435590	COG1803	1
435590	COG4877	1
435590	COG2374	1
435590	NOG69975	1
435590	COG1546	1
435590	NOG53517	1
435590	COG0754	1
435590	NOG73555	1
435590	COG0104	1
435590	NOG252478	1
435590	COG4474	1
435590	COG1660	1
435590	COG3174	1
435590	COG1905	1
435590	COG2233	1
435590	COG3661	1
435590	COG0206	1
435590	NOG296445	1
435590	NOG67521	1
435590	COG3871	1
435590	COG0149	1
435590	NOG156217	1
435590	COG0687	1
435590	COG0351	1
435590	COG4864	1
435590	COG0712	1
435590	COG0592	1
435591	COG1629	81
435591	COG0457	45
435591	COG0642	41
435591	COG0438	38
435591	COG1595	37
435591	COG2207	34
435591	COG4974	30
435591	COG0577	28
435591	COG1538	26
435591	COG4206	25
435591	COG0776	24
435591	COG0845	24
435591	COG0673	22
435591	COG0745	21
435591	COG3712	21
435591	COG3391	20
435591	COG3119	19
435591	COG3637	19
435591	COG1082	17
435591	COG2244	17
435591	COG0250	16
435591	COG0823	16
435591	COG1215	15
435591	COG0446	15
435591	COG0841	14
435591	COG3537	14
435591	COG0534	14
435591	COG3279	14
435591	COG2885	14
435591	COG3250	13
435591	COG0110	13
435591	COG1672	13
435591	COG0463	12
435591	COG1216	12
435591	COG0477	12
435591	COG2755	11
435591	COG1028	11
435591	COG0451	10
435591	COG0582	10
435591	COG0454	10
435591	COG0526	10
435591	COG0358	10
435591	COG1506	10
435591	COG0697	10
435591	COG0664	10
435591	COG1086	9
435591	COG3408	9
435591	COG2148	9
435591	NOG66162	9
435591	COG5464	9
435591	COG3525	9
435591	COG1435	9
435591	COG2972	9
435591	COG0793	9
435591	COG4191	8
435591	NOG05259	8
435591	COG5002	8
435591	COG1669	8
435591	COG2204	8
435591	COG1596	8
435591	COG4775	8
435591	COG0702	8
435591	COG0726	8
435591	COG0778	8
435591	COG3206	8
435591	COG3568	8
435591	COG0489	7
435591	COG0472	7
435591	COG0436	7
435591	COG1484	7
435591	COG0524	7
435591	COG1472	7
435591	COG1940	7
435591	COG1409	7
435591	COG0399	7
435591	COG5545	6
435591	COG1670	6
435591	COG2152	6
435591	COG3292	6
435591	COG3307	6
435591	COG0517	6
435591	COG1917	6
435591	COG0738	6
435591	COG0561	6
435591	COG2067	6
435591	COG0662	6
435591	COG0641	6
435591	COG4977	6
435591	COG2197	6
435591	COG0488	6
435591	COG0739	6
435591	COG3023	6
435591	COG4584	6
435591	COG3595	6
435591	COG0366	6
435591	COG2133	5
435591	COG1136	5
435591	COG1396	5
435591	COG0784	5
435591	COG3696	5
435591	COG0671	5
435591	COG2234	5
435591	COG3943	5
435591	COG1373	5
435591	COG0475	5
435591	COG1649	5
435591	COG3049	5
435591	COG1011	5
435591	COG0842	5
435591	COG4198	5
435591	COG1413	5
435591	COG1305	5
435591	COG0388	5
435591	COG0677	5
435591	COG1522	5
435591	COG1004	5
435591	COG0545	5
435591	COG4773	5
435591	COG1211	5
435591	COG0204	5
435591	COG0693	5
435591	COG0535	5
435591	COG3507	5
435591	COG2825	4
435591	COG1051	4
435591	COG0507	4
435591	COG0332	4
435591	COG0156	4
435591	COG0760	4
435591	COG1388	4
435591	COG0716	4
435591	COG0652	4
435591	COG0251	4
435591	COG0363	4
435591	COG1022	4
435591	COG3475	4
435591	COG0789	4
435591	COG0381	4
435591	COG2050	4
435591	COG5000	4
435591	COG0500	4
435591	COG1404	4
435591	COG2195	4
435591	COG1196	4
435591	COG0079	4
435591	COG2984	4
435591	COG0348	4
435591	COG0490	4
435591	COG0236	4
435591	COG2220	4
435591	COG0668	4
435591	COG1052	4
435591	NOG303648	4
435591	COG0564	4
435591	COG1835	4
435591	COG0491	4
435591	COG1387	4
435591	COG1143	4
435591	COG2985	4
435591	COG2271	4
435591	COG3118	4
435591	COG0810	4
435591	COG1961	4
435591	COG0346	4
435591	COG1061	3
435591	NOG46914	3
435591	COG1820	3
435591	COG1185	3
435591	COG0019	3
435591	COG0513	3
435591	NOG38421	3
435591	COG5492	3
435591	COG1043	3
435591	COG1475	3
435591	COG2120	3
435591	COG2911	3
435591	COG1408	3
435591	COG0847	3
435591	COG0205	3
435591	COG3055	3
435591	NOG241315	3
435591	COG3774	3
435591	COG0558	3
435591	COG1376	3
435591	COG3108	3
435591	COG0860	3
435591	COG1045	3
435591	COG0006	3
435591	COG0167	3
435591	COG3579	3
435591	COG3591	3
435591	COG4799	3
435591	COG2608	3
435591	COG1716	3
435591	COG0322	3
435591	COG1253	3
435591	COG2355	3
435591	COG4770	3
435591	COG0637	3
435591	COG0493	3
435591	COG1652	3
435591	COG2017	3
435591	COG1592	3
435591	COG2348	3
435591	COG3746	3
435591	COG2361	3
435591	COG1014	3
435591	COG3843	3
435591	COG4624	3
435591	COG0286	3
435591	COG1180	3
435591	COG1853	3
435591	NOG42170	3
435591	COG2373	3
435591	COG0521	3
435591	NOG00214	3
435591	COG1262	3
435591	COG1858	3
435591	COG0621	3
435591	COG1131	3
435591	COG0836	3
435591	COG1882	3
435591	COG0265	3
435591	COG4822	3
435591	COG3147	3
435591	COG2304	3
435591	COG4946	3
435591	COG0629	3
435591	COG0705	3
435591	COG3533	3
435591	COG0514	3
435591	COG1680	3
435591	COG0848	3
435591	COG3437	3
435591	COG2274	3
435591	COG5434	3
435591	COG3646	3
435591	COG2189	3
435591	COG1470	3
435591	COG0657	3
435591	COG1752	3
435591	COG0667	3
435591	COG0811	3
435591	COG0724	3
435591	COG2311	3
435591	COG1359	3
435591	COG3193	3
435591	COG0318	3
435591	COG2768	3
435591	COG0178	3
435591	COG0339	3
435591	COG0566	3
435591	COG1284	3
435591	COG1757	3
435591	COG1846	3
435591	COG0317	3
435591	COG0450	3
435591	COG1249	3
435591	COG0527	3
435591	COG1285	3
435591	COG1309	3
435591	COG0612	3
435591	COG4464	3
435591	COG1541	3
435591	COG2865	3
435591	COG0226	3
435591	COG4942	3
435591	COG4886	3
435591	COG1032	3
435591	COG3274	3
435591	NOG19883	3
435591	COG4299	3
435591	COG3291	3
435591	COG1566	3
435591	COG1073	3
435591	NOG299702	3
435591	COG1063	3
435591	COG1705	3
435591	COG3968	3
435591	COG0569	3
435591	COG3534	3
435591	NOG61138	3
435591	COG0681	3
435591	NOG00569	2
435591	COG4992	2
435591	NOG11313	2
435591	COG0038	2
435591	COG4175	2
435591	COG0589	2
435591	NOG284739	2
435591	COG1883	2
435591	COG3311	2
435591	COG1452	2
435591	NOG15585	2
435591	COG0770	2
435591	COG4105	2
435591	COG1109	2
435591	COG3303	2
435591	COG0129	2
435591	COG0073	2
435591	COG0614	2
435591	NOG23496	2
435591	COG0591	2
435591	COG0772	2
435591	COG0305	2
435591	COG0211	2
435591	COG1482	2
435591	COG0370	2
435591	NOG306214	2
435591	COG0085	2
435591	COG2908	2
435591	COG4774	2
435591	COG0115	2
435591	COG2070	2
435591	COG1235	2
435591	COG0280	2
435591	COG0189	2
435591	COG0147	2
435591	COG0674	2
435591	COG1621	2
435591	COG0458	2
435591	NOG11734	2
435591	COG2198	2
435591	COG0543	2
435591	NOG303560	2
435591	COG1209	2
435591	COG3137	2
435591	COG0598	2
435591	COG0247	2
435591	COG1555	2
435591	COG0010	2
435591	COG2026	2
435591	COG3935	2
435591	NOG48665	2
435591	COG2113	2
435591	COG3467	2
435591	NOG77315	2
435591	COG0312	2
435591	COG2169	2
435591	COG0735	2
435591	COG1089	2
435591	COG0801	2
435591	COG3386	2
435591	COG0719	2
435591	COG0636	2
435591	COG3934	2
435591	COG1453	2
435591	COG3182	2
435591	COG4227	2
435591	COG0188	2
435591	NOG303456	2
435591	COG0249	2
435591	COG1070	2
435591	COG0692	2
435591	COG0441	2
435591	COG5039	2
435591	COG4372	2
435591	COG4804	2
435591	COG1168	2
435591	COG0729	2
435591	COG4109	2
435591	COG3040	2
435591	COG0755	2
435591	COG1301	2
435591	COG3093	2
435591	COG1528	2
435591	COG1830	2
435591	COG0708	2
435591	COG4176	2
435591	COG3187	2
435591	COG0009	2
435591	NOG52821	2
435591	COG0546	2
435591	COG1167	2
435591	COG2096	2
435591	COG4122	2
435591	COG1785	2
435591	COG0701	2
435591	COG0402	2
435591	COG1212	2
435591	COG2217	2
435591	NOG238797	2
435591	COG0583	2
435591	NOG04743	2
435591	COG2815	2
435591	COG2388	2
435591	COG0613	2
435591	COG1091	2
435591	COG0686	2
435591	COG0383	2
435591	COG0515	2
435591	COG0602	2
435591	COG0714	2
435591	COG3919	2
435591	COG2232	2
435591	COG0394	2
435591	COG3617	2
435591	COG0334	2
435591	COG1609	2
435591	NOG61358	2
435591	COG1879	2
435591	NOG00217	2
435591	COG2259	2
435591	COG0484	2
435591	COG0659	2
435591	COG2265	2
435591	COG1012	2
435591	NOG09735	2
435591	COG4219	2
435591	COG0034	2
435591	COG0628	2
435591	NOG241229	2
435591	COG0572	2
435591	NOG29943	2
435591	COG2820	2
435591	COG1694	2
435591	COG4591	2
435591	COG2843	2
435591	COG0224	2
435591	COG0773	2
435591	COG1397	2
435591	COG4641	2
435591	COG5520	2
435591	COG0768	2
435591	COG1360	2
435591	COG0471	2
435591	COG1443	2
435591	NOG284914	2
435591	COG1884	2
435591	NOG76148	2
435591	COG0419	2
435591	COG0406	2
435591	NOG252012	2
435591	COG3015	2
435591	COG1333	2
435591	COG1055	2
435591	COG1187	2
435591	COG0037	2
435591	COG0542	2
435591	COG0036	2
435591	COG2382	2
435591	COG0501	2
435591	COG0175	2
435591	COG1668	2
435591	COG0609	2
435591	COG0479	2
435591	COG0783	2
435591	COG1524	2
435591	COG4912	2
435591	COG5016	2
435591	COG0223	2
435591	COG0809	2
435591	COG0324	2
435591	COG3378	2
435591	COG3682	2
435591	COG2942	2
435591	COG0297	2
435591	COG5368	2
435591	COG0480	2
435591	COG0168	2
435591	COG1192	2
435591	COG0042	2
435591	COG0420	2
435591	COG3387	2
435591	COG0443	2
435591	COG0707	2
435591	COG0148	2
435591	COG0550	2
435591	COG0039	2
435591	COG2140	2
435591	COG1433	2
435591	COG1477	2
435591	COG2071	2
435591	COG0313	2
435591	COG1501	2
435591	COG0210	2
435591	COG1088	2
435591	COG1519	2
435591	COG0531	2
435591	NOG75206	2
435591	COG3828	2
435591	COG0177	2
435591	COG3104	2
435591	COG1208	2
435591	COG0300	2
435591	COG1213	2
435591	COG1979	2
435591	COG0270	2
435591	COG0574	2
435591	COG0624	2
435591	COG3005	2
435591	COG2846	2
435591	COG1893	2
435591	COG3550	2
435591	COG4948	2
435591	COG0519	2
435591	COG2315	2
435591	COG4232	2
435591	COG3064	2
435591	COG3041	2
435591	COG2091	2
435591	COG0741	2
435591	COG2253	2
435591	COG0737	2
435591	COG4658	2
435591	COG0234	2
435591	COG1193	2
435591	COG0013	2
435591	COG1120	2
435591	COG0008	2
435591	COG2172	2
435591	COG0024	2
435591	COG3345	2
435591	COG2221	2
435591	COG2211	2
435591	COG5640	2
435591	COG0433	2
435591	NOG11390	2
435591	COG1520	2
435591	COG0119	2
435591	COG1887	2
435591	COG4704	2
435591	NOG46367	2
435591	COG2873	2
435591	COG5340	2
435591	COG0329	2
435591	COG1013	2
