,D003093_Ulcerative Colitis,D009062_Mouth Neoplasms,D003424_Crohn Disease,D043183_Irritable Bowel Syndrome,D002446_Celiac Disease,D015179_Colorectal Neoplasms,D003123_Colorectal Neoplasms,D003324_Atherosclerosis,D050197_Atherosclerosis,D058729_Peripheral Arterial Disease,D003967_Diarrhea,D003324_Coronary Artery Disease,D010190_Pancreatic Neoplasms,D005764_Gastroesophageal Reflux,D007822_Laryngeal Neoplasms,D015212_Inflammatory Bowel Diseases,D064726_Breast Neoplasms,D001943_Breast Neoplasms,D058922_Breast Neoplasms,D018567_Breast Neoplasms,D003248_Constipation,D010300_Parkinson Disease,D010302_Parkinson Disease,D020734_Parkinson Disease,D004938_Esophageal Neoplasms,D002583_Uterine Cervical Neoplasms,D020767_Thrombosis,D012851_Thrombosis,D013927_Thrombosis,D002341_Thrombosis,D020225_Thrombosis,D013479_Thrombosis,D020244_Thrombosis,D020246_Thrombosis,D006502_Thrombosis,D012170_Thrombosis,D065666_Thrombosis,D003328_Thrombosis,D006258_Head and Neck Neoplasms,D008114_Liver Neoplasms,D008113_Liver Neoplasms,D000690_Amyotrophic Lateral Sclerosis,D016889_Endometrial Neoplasms,D008175_Lung Neoplasms,D012004_Rectal Neoplasms,D019586_Hypertension,D006974_Hypertension,D006975_Hypertension,D010547_Hypertension,D006978_Hypertension,D000081029_Hypertension,D065627_Hypertension,D000075222_Hypertension,D006977_Hypertension,D046110_Hypertension,D009798_Hypertension,D006976_Hypertension,D006973_Hypertension,D005759_Gastroenteritis,D005761_Gastroenteritis,D064129_Prostatic Neoplasms,D011471_Prostatic Neoplasms,D003327_Coronary Heart Disease,D013274_Stomach Neoplasms,D000544_Alzheimer Disease,D014062_Tongue Neoplasms,D000076385_Diverticular Diseases,D001749_Urinary Bladder Neoplasms,D013964_Thyroid Neoplasms,D010051_Ovarian Neoplasms,D010610_Pharyngeal Neoplasms,D001661_Biliary Tract Neoplasms,D054198_Acute Lymphoblastic Leukemia,D005706_Gallbladder Neoplasms
D010547_Hypertension,0.026520907545071738,0.05096471914376255,0.043024296465883134,0.0,0.03798685881987931,0.05239824969481258,0.02914820186645445,0.06445847086055154,0.04249871620400505,0.0,0.050783671611902566,0.06445847086055154,0.022426655118437368,0.06659271582120269,0.17407765595569785,0.03470005647438787,0.01647332451644634,0.05554156347485119,0.0,0.0,0.0844400661841498,0.0880172458846704,0.07360993572178746,0.08867980722875402,0.05819858178767999,0.0408210494945524,0.0,0.15289415743128765,0.033398337806090056,0.0,0.0,0.0,0.06374147888161394,0.06396021490668313,0.0,0.0,0.0,0.0,0.030341364322535324,0.07753407204140514,0.06129793302597966,0.037334115053358465,0.039290447688825544,0.05235434667102126,0.0348737025453078,0.0,0.10660035817780521,0.09184151623839407,1.0,0.1574591643244434,0.06428243465332249,0.030772872744833188,0.06649143406552101,0.04397994971335425,0.1487044791289829,0.0,0.1538742582204126,0.06000300022501877,0.0,0.0,0.07422696190252054,0.06846333871742102,0.05863223287455782,0.06659271582120269,0.05743333704607962,0.039336862882433,0.0809444658516353,0.056205010088097654,0.03578281334822566,0.03005113041957458,0.17407765595569785,0.026754805427388346,0.08155908717405552,0.0
D006978_Hypertension,0.1607744576581536,0.14712247158412492,0.13248047544678343,0.03289758474798845,0.13159033899195377,0.14117666997637127,0.08414361096995514,0.23817673921850288,0.26172421589968875,0.052486388108147805,0.11727986590227801,0.23817673921850288,0.12300633601170077,0.13456562841903869,0.10050378152592122,0.16027269557106444,0.133152296816257,0.14659171027848236,0.08636670341750612,0.04875149494180871,0.12187873735452176,0.1742289620737507,0.2549922972240303,0.13311820749553363,0.21504618791405752,0.14140826348569718,0.1785419101930847,0.11769797726729994,0.20246666288973758,0.15826048840199924,0.09231861823449956,0.07106690545187017,0.16560521995880095,0.16001893827313254,0.11725441178024143,0.21964884255348974,0.05802588531856595,0.16159265356647182,0.16641715116236463,0.13429295209341927,0.1297647198221624,0.12932916825607785,0.12854465311510455,0.15617178007609908,0.16107473241737916,0.0,0.09231861823449956,0.5832719653532221,0.15745916432444343,1.0,0.11134044285378084,0.21320071635561047,0.3071107788522624,0.1269591790297564,0.944400281603035,0.08585457105482139,0.31587322455078815,0.18476132443786533,0.052486388108147805,0.03629770043203139,0.128564869306645,0.14054160724666154,0.15797289868880235,0.15378928962175847,0.21221857666568042,0.15897803861973664,0.09346661829770422,0.13520824043403673,0.13772811279306815,0.15036691138901412,0.10050378152592122,0.1853627293874247,0.09417632186960222,0.14417745902039855
D000081029_Hypertension,0.10314212462587932,0.13514061940433383,0.17239570679190278,0.04029114820126901,0.14773421007131968,0.12967905188527773,0.16488712959331456,0.1093896524409875,0.18030678251744744,0.385694607919935,0.12568317499614473,0.1093896524409875,0.1665094190925801,0.11772040233700275,0.12309149097933274,0.134951548823277,0.1397807936911897,0.11782144851231102,0.07933288280219176,0.0298540717013266,0.2089785019092862,0.14225735183180385,0.08675014118596965,0.07524731165492132,0.11522731314502357,0.09621613637583229,0.04859295307498625,0.07207499701564471,0.18892952914436253,0.0646095738380922,0.03768891807222045,0.08703882797784893,0.11268007990012079,0.12060453783110542,0.06154574548966636,0.09782319760890368,0.03553345272593507,0.06596992457003135,0.11800021454603965,0.1174818602431797,0.1372565830320653,0.08799735307942844,0.15743440464753516,0.11723035959295651,0.08630801044204396,0.0,0.37688918072220445,0.10823626487770475,0.06428243465332249,0.11134044285378082,0.9999999999999998,0.26111648393354675,0.17631203969455542,0.18659112407133685,0.10514994558491722,0.03504998186163908,0.15716354541001626,0.13435700644372087,0.06428243465332249,0.0,0.07872958216222167,0.11295874582943981,0.1381974982056955,0.1236064224538529,0.1543237079475307,0.08344608748432131,0.14309095175803557,0.11922883130985648,0.15181361981077723,0.12749614861201514,0.12309149097933274,0.056755513041098826,0.1634011202231184,0.07063224140220165
D065627_Hypertension,0.17954739285163535,0.18976802881914742,0.22816609348055636,0.03857583749052298,0.12215681871998943,0.2512726277277137,0.2664012503128022,0.2356483917488529,0.25415060746139256,0.2154101092138323,0.08595177052156613,0.2356483917488529,0.25431386459313804,0.09016696346674323,0.029462782549439487,0.17619036965060236,0.2230498683727353,0.23904011744265663,0.06329621044272918,0.14291548761875736,0.05716619504750295,0.22132669799727467,0.15780817986896017,0.14408763192842225,0.2561040698333321,0.27175381465091747,0.11631052629980887,0.06900655593423542,0.16958086186730048,0.14433756729740646,0.09021097956087902,0.04166666666666668,0.1834010371008938,0.20207259421636903,0.10803020268127811,0.1404878717372541,0.05103103630798288,0.14737658618664082,0.18487080675399625,0.24745669886621618,0.26628458802878724,0.23590294349734137,0.3103305196827101,0.24810842175291759,0.21838887615057212,0.0,0.05412658773652741,0.2072566680724196,0.030772872744833188,0.21320071635561047,0.26111648393354675,1.0,0.15755219781222032,0.1042109834806974,0.2013468165642073,0.1342312110428049,0.26622082236252365,0.23696296857986307,0.030772872744833188,0.06384423980690615,0.18844459036110228,0.23689948592867324,0.20508674805967325,0.24795914953354384,0.2371835732332823,0.19307606996809898,0.1643989873053573,0.26318588764276746,0.226100738785371,0.26448124910062687,0.029462782549439487,0.18113088900055463,0.21166042497678922,0.19724023258350082
D000075222_Hypertension,0.5164596337426143,0.3634399264154892,0.5113585569372096,0.1979596313185712,0.39591926263714233,0.4551020411430308,0.13857456059102746,0.5728153684774658,0.5802310537301001,0.06649143406552101,0.46893631731564317,0.5728153684774658,0.4141753727977071,0.35312065256824066,0.12732140281584609,0.46318174581517585,0.2771197476440813,0.4149392212529256,0.32139804494847707,0.054039958021776906,0.3010797661213285,0.45983087082187446,0.2691936603186858,0.3405198463182174,0.46610622786072187,0.32593620202436746,0.1005255993448097,0.16774150449945655,0.4671804727536928,0.13922878135454472,0.10720616164299943,0.11253728415158594,0.45746744135566,0.2728884114549076,0.16976187042112809,0.17707338366532552,0.14701809237865898,0.13647382565740823,0.37726143433293435,0.42734182693053724,0.42031558306543243,0.3254011158506986,0.32329417872341026,0.4499341899712633,0.21680803313401498,0.027565892320998563,0.25339638206527143,0.33586707667934607,0.06649143406552101,0.30711077885226246,0.1763120396945554,0.1575521978122203,0.9999999999999992,0.2332121216439913,0.3081627251583668,0.15408136257918342,0.4970716346078141,0.577839454724449,0.16622858516380254,0.25290697895203107,0.15608383215450278,0.4353697957001255,0.3466452924828801,0.41095938014407307,0.5124863073992135,0.2553444769605305,0.2109115772542219,0.4008095222300478,0.4405578980305462,0.4194434670499709,0.12732140281584609,0.3228822166535029,0.40265631454537604,0.24657562808644393
D006977_Hypertension,0.17320864475743866,0.2034093899976344,0.19426652322225715,0.027565892320998563,0.24809303088898704,0.1563200435607957,0.11281040780428012,0.20581231029159527,0.212453389307727,0.04397994971335425,0.18426072420945505,0.20581231029159527,0.1735928769251801,0.22551331056809817,0.04210759605332595,0.13429739301388352,0.19126693973509998,0.16889630594493055,0.217107906075582,0.14297628978599172,0.28595257957198345,0.1703237381082926,0.22553616857750577,0.18876645958551055,0.19145588839072036,0.13823869320929044,0.11636000961466178,0.2712125199968458,0.23428272614682266,0.11787671385814781,0.0773565934694095,0.2381965336701655,0.1927301087159396,0.20628424925175867,0.12632278815997786,0.18405048238782,0.2431083191631576,0.12035860105302937,0.1981601340552401,0.16611301500047584,0.16804318741561053,0.0963278801548382,0.1964150808424252,0.18573835039860714,0.13496944421497775,0.0,0.48992509197292683,0.2665862275403433,0.04397994971335425,0.1269591790297564,0.18659112407133685,0.10421098348069742,0.23321212164399127,1.0000000000000002,0.11990028442779209,0.11990028442779209,0.2067811209051326,0.19352145505342533,0.351839597706834,0.060829906467247355,0.19750213213679887,0.16928590912936237,0.2174655304371321,0.16913498292607365,0.20560950339775594,0.11418219459573396,0.10768798951630952,0.19033580083310891,0.19619121601327744,0.18414951051907272,0.04210759605332595,0.12943424970158282,0.16440254199334334,0.1691349829260736
D046110_Hypertension,0.18075647986539944,0.1528367539536003,0.14075392310870202,0.03106848830006,0.1553424415003,0.14761235333304917,0.09535829987414624,0.2530509520379027,0.2780689760977496,0.04956815970966097,0.12460403068253723,0.2530509520379027,0.12839534661771385,0.12708381737302948,0.09491579957524991,0.16082167750750267,0.13473114279574716,0.15574640902612796,0.10195592378577321,0.04604092555161308,0.1151023138790327,0.17825370424967588,0.240814797304979,0.14505792997531525,0.2157827854501761,0.14096522629338243,0.16861503026429295,0.11115400287534567,0.2094200090147992,0.1494612498134819,0.1453095484297741,0.06711560552140244,0.16508637282869218,0.17437145811572893,0.12655439943366653,0.22629428592141423,0.08219949365267865,0.15260814753315766,0.17370802593934484,0.13890499718140692,0.1336907323005699,0.13570944768947354,0.12139760660046922,0.1665194696090656,0.17113390048586968,0.0,0.08718572905786445,0.5675343964619731,0.1487044791289829,0.9444002816030352,0.10514994558491723,0.20134681656420733,0.30816272515836685,0.11990028442779209,1.0,0.08108108108108109,0.316955184855162,0.19629972768202852,0.04956815970966097,0.03427955850955305,0.12141669877745294,0.14517073972263006,0.18115886072321394,0.1633934794796094,0.2192085913986324,0.15013890444117745,0.08826990064083524,0.13790595636823158,0.13657399193174952,0.1583919250125901,0.09491579957524991,0.17505661383219104,0.09635182363515628,0.14523864842631942
D009798_Hypertension,0.18075647986539944,0.19451950503185492,0.21113088466305305,0.21747941810042,0.17605476703367332,0.16665910860182973,0.20660964972731682,0.18275902091626306,0.25489656142293715,0.1487044791289829,0.179983599874776,0.18275902091626306,0.20176411611355033,0.27232246579934893,0.0,0.1702817761844146,0.19760567610042915,0.15574640902612796,0.38743251038593823,0.1611432394306458,0.1611432394306458,0.18510961595158648,0.1471645983530427,0.13538740131029423,0.15866381283101186,0.14096522629338243,0.11241002017619531,0.16673100431301852,0.21852522679805134,0.16606805534831326,0.1453095484297741,0.06711560552140244,0.23459642454603627,0.24412004136202048,0.11073509950445823,0.2451521430815321,0.1643989873053573,0.13565168669614014,0.16543621518032842,0.1509836925884858,0.17825430973409323,0.13570944768947354,0.19994899910665517,0.16651946960906558,0.14261158373822475,0.0,0.058123819371909635,0.2169984457060486,0.0,0.08585457105482137,0.03504998186163908,0.1342312110428049,0.15408136257918342,0.11990028442779209,0.08108108108108109,1.0,0.25169970562027577,0.18539418725524914,0.09913631941932194,0.0,0.16188893170327057,0.14931847514327662,0.22378447501102897,0.1497773561896419,0.18162997573029543,0.16086311190126157,0.11033737580104405,0.1634440964364226,0.18860217933432077,0.1583919250125901,0.0,0.07294025576341293,0.14082189608215148,0.16339347947960936
D006976_Hypertension,0.4912932079235405,0.4385073546087165,0.47470230293409704,0.2679049873056546,0.43222004618645604,0.44673561994594496,0.20282880909426948,0.5261212898486377,0.5435016562828782,0.1709713980226806,0.3247275694247175,0.5261212898486377,0.49136766954396865,0.3819818381757203,0.032738530223582564,0.499238149593967,0.38416614281056877,0.4208092882865668,0.41496850751715664,0.0873428587960222,0.22232727693532922,0.5367990521826185,0.3737802504757956,0.35357109161833356,0.43781288721178635,0.4196844783036446,0.18093912018922123,0.1341880429403723,0.53390000734288,0.21766588365039827,0.16038538795292503,0.11574818363587984,0.49749231938069643,0.4170020086776051,0.26736466349259086,0.286197401185654,0.1701143931371228,0.22224882587632935,0.4507942258765092,0.46453192313977254,0.45152166157226525,0.388515941075402,0.4162637336659779,0.4430792442239745,0.3541668972968642,0.05670479771237427,0.18043356144704067,0.397267492423364,0.15387425822041254,0.31587322455078815,0.15716354541001623,0.2662208223625236,0.49707163460781395,0.20678112090513256,0.31695518485516194,0.25169970562027566,0.9999999999999998,0.5209758992213211,0.1709713980226806,0.14188521203064808,0.14657744001804968,0.41488688912087496,0.419021375632939,0.4179883229217923,0.5292687823125186,0.377299340530903,0.2854332625825975,0.4439565507596105,0.4800463255106882,0.43894653760437347,0.032738530223582564,0.29184075391815567,0.36045940937231036,0.38824383552286323
D006973_Hypertension,0.6418380552958401,0.5928767400179518,0.627899295508477,0.16297177312966363,0.4366807767192268,0.6571069073397421,0.2982010155173747,0.6424252426614615,0.589061660406894,0.08000400030002501,0.3575349253410021,0.6424252426614615,0.6550032137134443,0.2856970360819028,0.07659799861619015,0.5229559995227288,0.41135948166397324,0.6432828150743533,0.2509523200479784,0.17184412710591604,0.232221793386373,0.5878588572646295,0.3454932400814814,0.43118278242432845,0.6146077548339407,0.4969530907894463,0.2872673632142756,0.17940478184940387,0.5419151273376058,0.31494366287927344,0.1641727604370681,0.06770370530853231,0.5364113660276305,0.42450385198727597,0.3191583275674589,0.24349566636856151,0.1824234848718313,0.3078907496400705,0.509001837238676,0.666494056211877,0.6349761725298262,0.53253555515453,0.4956082945493215,0.6978310763064102,0.40664770457185245,0.04975185951049946,0.17589938618257298,0.30645984922433006,0.06000300022501876,0.18476132443786533,0.1343570064437209,0.2369629685798631,0.5778394547244491,0.19352145505342527,0.19629972768202844,0.18539418725524912,0.5209758992213214,1.0000000000000016,0.10000500037503127,0.1521517042331982,0.17147285585196684,0.6878627369777445,0.4708403725899086,0.6483125049550876,0.6570702301400372,0.3894544157437162,0.3294604494504743,0.6316822232742105,0.6219363935893013,0.6082652937172455,0.07659799861619015,0.3531810911375815,0.5099057225733463,0.48715007434478286
D005759_Gastroenteritis,0.11934408395282285,0.11467061807346576,0.1434143215529438,0.0,0.13295400586957762,0.087330416158021,0.02914820186645445,0.10313355337688246,0.14166238734668352,0.09090909090909091,0.17774285064165896,0.10313355337688246,0.08970662047374948,0.26637086328481074,0.0,0.12145019766035753,0.1153132716151244,0.07934509067835886,0.22438727760202976,0.0422200330920749,0.37998029782867415,0.12573892269238632,0.19629316192476662,0.17735961445750806,0.10475744721782398,0.06803508249092068,0.10308121991160743,0.458682472293863,0.1669916890304503,0.0913717355809759,0.0,0.492365963917331,0.15935369720403486,0.1918806447200494,0.1160517706371319,0.03458572319330373,0.45226701686664544,0.09329556203566844,0.1213654572901413,0.08861036804732014,0.10216322170996613,0.049778820071144626,0.11787134306647663,0.08725724445170212,0.052310553817961694,0.0,0.42640143271122083,0.24491070996905084,0.0,0.052486388108147805,0.06428243465332249,0.030772872744833188,0.16622858516380257,0.351839597706834,0.04956815970966097,0.09913631941932194,0.17097139802268066,0.10000500037503128,1.0000000000000002,0.0,0.03711348095126027,0.07607037635269005,0.11726446574911564,0.08324089477650337,0.11486667409215925,0.059005294323649496,0.06070834938872647,0.08430751513214649,0.10734844004467699,0.10017043473191528,0.0,0.08026441628216503,0.09515226836973144,0.14983361059770606
D005761_Gastroenteritis,0.09170453444739673,0.08811342210628016,0.03967207703959858,0.0,0.026270346874636686,0.11474969906056753,0.0,0.14264692084551614,0.07837489427241547,0.0,0.08780040718411254,0.14264692084551614,0.0930568139881382,0.0,0.0,0.023997312451499723,0.022784718856460422,0.0932827641834282,0.0,0.0,0.029197858123689188,0.13913043478260873,0.08484331182353912,0.26984218289739087,0.08049609673828376,0.009410123775465597,0.0,0.0,0.06929127175499364,0.02106313659355673,0.0,0.0,0.055101646087081194,0.014744195615489715,0.0,0.0,0.0,0.021506619680967013,0.05245749386532595,0.06893971559668391,0.09184813807165104,0.03442524364754124,0.07245829894591907,0.10861915595318594,0.012058699917939763,0.10425720702853739,0.0,0.042342862137586895,0.0,0.03629770043203139,0.0,0.06384423980690616,0.252906978952031,0.060829906467247355,0.03427955850955305,0.0,0.1418852120306481,0.15215170423319824,0.0,1.0000000000000002,0.0,0.10521507888530787,0.05406392784243746,0.10361954228816342,0.11915649779224574,0.027203961185143836,0.027989142318762,0.09069518686936535,0.07423832462159247,0.07620170142035507,0.0,0.16652396035856892,0.028201667331860452,0.0460531299058504
D064129_Prostatic Neoplasms,0.22195586091992692,0.2028610297780167,0.20492028060708412,0.02326210525996177,0.15508070173307845,0.1996539613712547,0.1665958501490585,0.1842054237431442,0.21976702433778975,0.07422696190252054,0.11402790915470587,0.1842054237431442,0.1739572286455692,0.16311817434811104,0.07106690545187015,0.13457926797934933,0.16140495773029584,0.1975942355194551,0.0763381020690574,0.3102526139970115,0.1378900506653384,0.169397910771984,0.15025565209787287,0.11585081503937197,0.17582008926458828,0.22775669017158726,0.12624819542352975,0.16645007571529577,0.17725258607772132,0.12434118282549843,0.1740776559556978,0.050251890762960605,0.17565086104913688,0.1914854215512676,0.17766726362967533,0.12707606131310362,0.10257624248277726,0.11426326112678074,0.17341534161022806,0.18991891418163379,0.20436900699573393,0.16765747511166243,0.2833778931092372,0.2172979873557681,0.1708455533552061,0.0,0.15231794896123557,0.12498047332644495,0.07422696190252054,0.12856486930664499,0.07872958216222169,0.18844459036110228,0.15608383215450278,0.19750213213679887,0.12141669877745292,0.16188893170327057,0.1465774400180497,0.17147285585196684,0.03711348095126027,0.0,0.9999999999999998,0.1987558470459416,0.1755343981388605,0.21069430853297672,0.15475060698699925,0.18468088077559355,0.16522719903220323,0.19121332736641694,0.2093852374094089,0.19629316192476653,0.07106690545187015,0.10922603577424575,0.2053275404487082,0.14952499315243512
D011471_Prostatic Neoplasms,0.5281698284765137,0.5618605101639501,0.49322217576754446,0.12873500551871442,0.3687224849424904,0.7746038389791188,0.25853889238589445,0.5523167386858662,0.5073487275523284,0.07607037635269005,0.2740892872077038,0.5523167386858662,0.6530583676393107,0.21174763751342496,0.07283184041729218,0.4224753991923785,0.44248090769793663,0.8246124864751629,0.20027890262971879,0.17664315938154412,0.17311029619391322,0.5492227117813068,0.27717700792585787,0.37547714525775416,0.6262700172783087,0.5248945781760488,0.20701367791025815,0.1322024729797531,0.4275870404838147,0.23956685041023956,0.12488059223512489,0.051499888245363765,0.43336492197225124,0.34431363287684436,0.25491144146052247,0.20837115919577037,0.13455834454559837,0.24200867239863622,0.48619684199655716,0.6589802583078306,0.6975783425052672,0.5373318186053624,0.5380906736672599,0.7761452583181928,0.4348030455313224,0.037844534403449544,0.1382606556888883,0.2279901304083383,0.06846333871742102,0.1405416072466616,0.11295874582943981,0.23689948592867335,0.4353697957001256,0.16928590912936234,0.14517073972263006,0.14931847514327665,0.41488688912087507,0.6878627369777434,0.07607037635269005,0.10521507888530787,0.19875584704594162,0.9999999999999986,0.3777769089927753,0.7884813344249892,0.5882388699754898,0.38347221088670774,0.34035448484985037,0.7462235970444795,0.6217982924328176,0.7292342554682179,0.07283184041729218,0.2820853891692733,0.5391476266535351,0.45414295940379273
D003327_Coronary Heart Disease,0.4732322549528309,0.41087410116823425,0.5364751811459232,0.13474888832625692,0.5226623547200271,0.4130437686415369,0.2506568767572581,0.5626183545175989,0.4751021752320595,0.09772038812426304,0.28931958584692086,0.5626183545175989,0.45803216148306247,0.2433792297574958,0.037424059428255996,0.3468893755303083,0.42144031641325874,0.37015844213373617,0.27335924115579985,0.08169000880346042,0.2087633558310655,0.4460274047001092,0.41145055314420925,0.32410186177608225,0.39537330979988766,0.4534218802947893,0.4210571189959443,0.20817621125857197,0.513379779259205,0.43870570929207253,0.19479843061849492,0.07938841860374449,0.4316587544756602,0.467516233484388,0.3929526239966879,0.26767463928543095,0.17285432628057718,0.4479426318917618,0.47617416558954195,0.4452911092402168,0.4107182969332975,0.3879363480131787,0.43078940890509154,0.41832538663689595,0.4460904118207371,0.03241018617760822,0.2177158930442002,0.2961680242203103,0.05863223287455783,0.15797289868880238,0.1381974982056955,0.20508674805967325,0.34664529248288023,0.21746553043713213,0.18115886072321394,0.22378447501102897,0.41902137563293923,0.470840372589909,0.11726446574911566,0.05406392784243746,0.1755343981388605,0.3777769089927755,1.0000000000000007,0.3937016951959492,0.4914224433780151,0.4355267305087752,0.3306348490964776,0.3866632281837266,0.45387301103195415,0.42208847495616314,0.037424059428255996,0.2588345070847993,0.28346582308359447,0.4187554394356914
D013274_Stomach Neoplasms,0.5451727651574456,0.6311554462251371,0.5187033387452102,0.13565237905857333,0.38782667346233146,0.7548609322314482,0.25088173662424673,0.5347337815670269,0.5305267535123207,0.08324089477650336,0.26970035330769426,0.5347337815670269,0.6807340310058975,0.23475609756097557,0.0796970891329173,0.4337028320209455,0.47815636488794583,0.8093468424169676,0.21915752043159756,0.19329383326428434,0.1391715599502847,0.564150841346668,0.2853305869583238,0.3946303064145251,0.6352111052203574,0.5606668131310083,0.23281954685993042,0.13066434376564753,0.4418980907851191,0.2621488145987316,0.11713032141645453,0.05635435216671453,0.4640007570554508,0.34553444817854106,0.2789398119652105,0.21217836037409615,0.1334380940071062,0.2591257356196114,0.5306374503705156,0.6896565911756494,0.7025284914207227,0.5594941165295784,0.5456404323015044,0.7758006676066797,0.47578829364232716,0.04141182227806745,0.13177161159351133,0.24107138699638977,0.06659271582120269,0.1537892896217585,0.12360642245385291,0.24795914953354395,0.41095938014407357,0.16913498292607362,0.16339347947960936,0.1497773561896419,0.4179883229217927,0.6483125049550875,0.08324089477650336,0.10361954228816339,0.2106943085329768,0.7884813344249904,0.3937016951959491,1.0000000000000004,0.5963572870994349,0.4142161115003449,0.3353784630377555,0.7367944886560872,0.6389082844559232,0.7411060257399322,0.0796970891329173,0.2621289571319483,0.5028424065469534,0.495426829268293
D000544_Alzheimer Disease,0.6031809518343934,0.5393133646088314,0.5617472411683817,0.19439054507382578,0.44157852214301185,0.5826210665231429,0.2614910620254029,0.5912938349623593,0.5709945606014676,0.06892000445529554,0.3144176434917484,0.5912938349623593,0.5667365625826966,0.2440121527461531,0.08798117404291673,0.5107905319986519,0.38715148528185095,0.6025335920703099,0.26461943494385587,0.0960235606706814,0.19204712134136284,0.6037262554807123,0.38753588942288697,0.40786163480065196,0.5265167060132344,0.5192261847277919,0.2778593404132199,0.21894512712477907,0.5211689604253118,0.30402160154849184,0.19530501618463242,0.07776510597812536,0.5436415473028606,0.42293637987568683,0.3042682268984204,0.2709413450103634,0.2095333123838513,0.2947051502613886,0.5098864581257722,0.5878013449583939,0.5653995025420828,0.45443228820590537,0.4947931090052866,0.6152086378924594,0.42742165817109135,0.05714544883195945,0.17510104899311868,0.31332102656239524,0.05743333704607961,0.21221857666568048,0.1543237079475307,0.23718357323328237,0.5124863073992141,0.205609503397756,0.2192085913986324,0.1816299757302954,0.5292687823125193,0.6570702301400374,0.11486667409215923,0.11915649779224571,0.15475060698699925,0.5882388699754908,0.4914224433780152,0.5963572870994354,1.0000000000000009,0.3827164933420157,0.29915740928964357,0.5657680364220551,0.562145569001962,0.5518394948537989,0.08798117404291673,0.33805590669696456,0.3881649136498525,0.4228141612239378
D014062_Tongue Neoplasms,0.4188645954026954,0.620232577222468,0.41267349409363324,0.1356062599984229,0.23833827514874326,0.43456603264304633,0.15765733776240193,0.40721640119436275,0.3493991299472435,0.039336862882433,0.1757949887640246,0.40721640119436275,0.5313014914622888,0.30255785535677343,0.05649326828660322,0.33032790997805384,0.6700412105837951,0.3965468023035401,0.186096080634429,0.06394094062643726,0.12788188125287453,0.410779813895672,0.39283422231565757,0.3338384844449969,0.43566323491898606,0.45925079963168663,0.4311701628266556,0.12128992621239366,0.4516138807053991,0.43490756949933157,0.08072148070252745,0.053262364129130754,0.41027165842857705,0.4658782600545871,0.4080069376254677,0.20951605304549478,0.06523280730534421,0.43060802181016233,0.5776704986024143,0.520015990883909,0.48627245792793744,0.42002159190160887,0.42786334424539807,0.4304262530661413,0.7167770238563833,0.03261640365267211,0.09225312080288851,0.2715589110273645,0.039336862882433,0.15897803861973664,0.0834460874843213,0.19307606996809898,0.25534447696053053,0.11418219459573394,0.15013890444117745,0.16086311190126154,0.37729934053090325,0.3894544157437164,0.059005294323649496,0.027203961185143836,0.18468088077559355,0.3834722108867081,0.43552673050877516,0.41421611150034493,0.3827164933420156,1.0000000000000007,0.3196041734376174,0.47221753755725454,0.5548225444277487,0.48979055853123593,0.05649326828660322,0.3473085371393053,0.3087968180395389,0.6591438991701141
D000076385_Diverticular Diseases,0.3276432460951985,0.3063044136515074,0.36392947373966084,0.1014692578863682,0.2367616017348591,0.36157494539739005,0.17518438307322273,0.318531823923324,0.2743428616304457,0.1821250481661794,0.22608614449356693,0.318531823923324,0.39437688381481406,0.14082189608215148,0.03874921291460643,0.27034483787281194,0.39969398002187295,0.34970762876941264,0.1831426589881056,0.17856322690429025,0.09398064573910014,0.27989142318761995,0.3714017552019352,0.2882023060624928,0.36014472072786835,0.4058705734201445,0.3747781216381773,0.07941225539113157,0.31224392592236333,0.35254439842235663,0.04745789978762494,0.0547996624351191,0.22701887826928333,0.317967928577087,0.3422847140790234,0.1462750710011668,0.05592967126783536,0.353044753600522,0.31743354453244993,0.37969521982497184,0.4730181119089366,0.5041686651731058,0.37316039801258244,0.33990644398425096,0.35708840293704225,0.033557802760701215,0.07118684968143742,0.1635493744482641,0.0809444658516353,0.09346661829770422,0.14309095175803557,0.1643989873053573,0.2109115772542219,0.1076879895163095,0.08826990064083524,0.11033737580104407,0.2854332625825976,0.32946044945047437,0.06070834938872646,0.027989142318762,0.1652271990322032,0.34035448484985037,0.3306348490964775,0.33537846303775537,0.29915740928964357,0.31960417343761727,0.9999999999999998,0.4441434262422374,0.3557770109308061,0.34784359610719184,0.03874921291460643,0.1727108613841795,0.35401920553915356,0.329819703981881
